malha_peneira_microns,integridade_peneira_sem_rasgos,frequencia_troca_peneira_h,higienizacao_peneira_pos_lote,contagem_residuos_retidos_pct,protecao_contra_poeira,separacao_fluxo,lote_identificado,probabilidade
935.0,1,12.6,1,2.12,0,0,0,2
282.0,1,13.1,0,1.18,0,1,0,1
787.0,0,3.4,1,4.05,1,0,0,2
341.0,1,9.4,0,3.43,0,1,0,1
321.0,1,5.9,0,2.22,1,0,0,0
718.0,0,14.7,0,3.71,0,0,1,3
1018.0,1,21.0,0,1.86,0,1,0,2
811.0,1,16.7,1,2.6,1,1,1,1
420.0,0,18.6,1,0.73,1,1,1,1
406.0,0,18.8,1,2.68,1,0,1,2
568.0,0,1.1,1,4.76,1,1,1,2
634.0,0,12.5,1,4.58,1,0,1,2
1062.0,0,7.7,0,2.33,0,0,0,3
996.0,1,17.3,0,2.4,1,0,0,1
595.0,1,19.7,0,1.22,1,1,1,0
972.0,1,5.8,1,4.12,0,1,1,2
1062.0,0,22.3,1,0.46,0,1,0,3
698.0,1,21.6,1,4.98,1,0,0,1
963.0,1,19.3,0,3.32,0,1,1,2
507.0,1,21.7,0,1.75,0,0,0,1
326.0,0,1.3,1,3.24,0,1,0,2
969.0,1,7.5,1,4.4,0,0,1,2
1070.0,1,3.1,1,3.85,0,1,0,2
241.0,0,23.9,1,0.8,0,0,0,2
847.0,1,10.2,1,2.52,1,1,1,1
696.0,1,22.3,0,2.7,1,1,1,1
887.0,0,14.3,1,2.55,0,1,0,3
470.0,0,20.8,0,0.4,0,1,1,2
1104.0,1,6.6,0,0.37,1,1,0,1
634.0,1,3.6,0,4.33,0,1,1,1
253.0,1,3.8,1,0.81,0,0,0,1
305.0,1,18.2,1,1.07,0,0,0,1
1192.0,0,10.9,1,1.9,1,1,1,2
942.0,0,7.3,1,4.09,1,1,0,2
207.0,1,17.6,0,1.63,1,1,1,0
619.0,1,7.0,0,1.16,1,1,1,0
1126.0,1,20.9,0,4.98,0,0,0,2
614.0,0,2.9,1,4.38,1,1,0,2
666.0,0,8.4,1,0.05,0,0,1,2
210.0,1,7.6,1,2.59,1,0,1,0
1039.0,1,22.0,1,2.69,1,0,1,1
619.0,0,11.7,0,2.36,1,1,1,2
1107.0,1,15.1,0,1.61,1,1,0,1
208.0,0,21.0,1,3.55,0,0,0,2
212.0,1,17.8,1,1.89,0,1,0,1
707.0,0,10.3,1,3.84,0,0,1,3
327.0,1,10.9,1,0.23,0,1,0,1
904.0,0,21.7,1,1.31,1,1,0,2
304.0,0,17.8,0,1.65,0,0,1,2
219.0,1,3.2,1,0.11,1,0,1,0
863.0,0,18.2,1,1.17,0,1,1,2
260.0,1,5.2,1,3.39,1,1,0,1
455.0,0,19.5,0,0.86,1,0,0,1
784.0,0,14.0,1,3.74,0,1,1,3
570.0,1,16.7,1,4.91,0,0,0,1
479.0,0,15.2,0,2.52,0,1,0,2
1013.0,1,8.5,0,0.91,1,1,1,1
707.0,0,21.6,1,2.96,0,1,1,2
809.0,1,23.4,0,1.7,1,1,0,1
387.0,0,16.3,1,0.14,1,1,0,1
720.0,0,6.1,1,2.53,1,0,1,2
1186.0,0,9.0,1,3.07,0,1,1,3
1191.0,1,1.5,1,0.48,0,0,0,2
435.0,0,11.4,0,1.96,0,1,1,2
364.0,0,20.1,1,2.83,0,1,0,2
971.0,1,16.0,1,1.66,1,0,0,1
872.0,0,7.5,1,3.7,1,1,0,2
366.0,1,1.3,1,0.09,0,1,1,1
1120.0,0,7.8,1,2.38,1,1,0,2
1079.0,0,2.6,0,4.74,0,0,0,3
720.0,1,18.1,1,4.17,1,0,1,1
993.0,0,22.5,1,4.17,0,0,1,3
439.0,1,6.3,1,0.64,0,0,1,1
791.0,1,8.5,0,0.65,1,0,1,0
664.0,1,15.5,1,3.59,0,1,0,1
1030.0,0,3.5,1,3.77,1,0,0,2
1101.0,1,17.3,1,1.06,0,1,1,2
969.0,0,13.0,1,1.42,0,0,0,3
473.0,1,23.6,1,3.84,0,1,1,1
220.0,0,3.3,1,1.89,0,1,1,2
1153.0,1,2.8,0,3.48,1,0,1,2
661.0,0,4.1,1,2.29,1,1,0,2
365.0,0,12.6,1,4.64,0,0,1,3
984.0,0,14.4,1,3.79,0,0,0,3
1016.0,1,10.9,1,3.22,1,0,0,1
645.0,1,14.8,1,0.09,1,1,0,0
1051.0,0,19.9,0,4.64,1,0,0,3
959.0,1,21.1,0,2.84,0,1,1,2
616.0,0,4.6,1,0.78,1,0,1,1
297.0,0,10.6,1,3.04,1,1,0,2
572.0,0,3.3,0,3.69,0,1,0,2
1149.0,1,8.9,1,4.73,0,1,1,2
758.0,1,16.6,1,1.56,1,0,1,0
658.0,1,12.3,0,1.76,0,1,1,1
401.0,1,2.8,1,3.72,1,1,1,1
522.0,1,5.1,1,4.7,1,0,1,1
623.0,1,15.3,1,4.88,1,0,1,1
995.0,1,5.1,0,2.74,1,0,0,1
228.0,1,17.9,0,1.44,1,0,0,0
1086.0,0,19.8,0,0.95,1,1,1,2
968.0,0,8.2,0,0.04,1,1,0,2
346.0,0,20.4,1,4.34,1,1,0,2
798.0,0,6.5,0,4.81,1,1,0,2
1190.0,0,20.6,0,3.79,1,1,1,3
1175.0,0,14.0,1,3.9,0,1,1,3
932.0,0,3.4,0,3.14,1,1,0,2
1175.0,1,21.7,0,4.44,1,1,0,2
683.0,0,10.2,1,1.7,0,0,0,2
832.0,0,1.0,0,2.57,1,1,1,2
693.0,0,9.7,0,0.62,1,1,0,2
1050.0,1,10.9,0,3.77,1,1,1,1
513.0,1,16.6,1,4.45,1,1,1,1
346.0,0,8.7,0,0.38,0,0,1,2
715.0,1,18.8,1,1.22,1,1,0,0
564.0,0,23.8,0,3.7,0,1,0,2
1022.0,1,7.0,1,0.77,1,1,1,1
712.0,1,1.3,0,1.62,0,1,0,1
284.0,0,19.5,1,0.18,1,0,0,1
913.0,0,10.9,0,1.89,0,1,1,3
358.0,0,13.6,0,4.82,0,1,1,3
612.0,1,15.0,0,2.13,1,0,1,0
467.0,0,9.6,1,2.03,1,0,1,2
642.0,1,21.2,1,4.87,0,1,1,2
1145.0,0,20.0,0,3.09,1,1,0,3
702.0,0,20.3,0,0.46,0,0,1,2
475.0,0,9.7,1,4.74,0,1,1,3
819.0,1,19.2,1,3.36,1,1,0,1
917.0,0,16.2,1,3.4,1,0,0,2
1185.0,0,3.9,0,3.62,0,1,0,3
359.0,1,8.6,0,1.45,0,0,1,1
562.0,0,10.3,1,4.92,0,1,0,3
839.0,0,19.8,0,3.95,1,1,1,2
970.0,0,9.9,1,0.77,1,1,0,2
902.0,0,13.8,1,2.55,1,0,1,2
791.0,1,21.2,0,0.27,1,0,0,0
585.0,0,19.5,0,0.04,0,1,1,2
1127.0,0,8.3,1,3.37,0,0,1,3
1005.0,0,5.5,1,1.55,1,0,0,2
784.0,1,19.6,0,1.8,1,1,1,1
220.0,0,8.7,1,3.85,1,0,1,2
1107.0,1,14.0,0,2.02,1,1,0,1
235.0,0,5.6,0,3.56,1,0,1,2
1068.0,0,11.0,0,3.6,0,0,1,3
886.0,1,8.7,0,3.56,0,0,0,2
264.0,1,5.1,1,2.03,1,0,1,0
326.0,0,17.1,1,2.39,0,0,1,2
1188.0,0,17.0,0,2.1,0,0,0,3
696.0,1,2.1,0,1.46,0,1,0,1
639.0,1,16.7,1,0.06,1,0,1,0
411.0,1,17.6,1,0.48,0,1,0,1
383.0,0,18.4,1,0.28,1,1,1,1
210.0,0,5.2,0,1.48,0,0,1,2
486.0,0,10.5,1,2.7,1,0,0,2
873.0,0,11.9,1,3.22,0,1,1,3
859.0,0,1.2,1,1.13,1,0,1,2
923.0,0,14.2,1,1.55,1,0,0,2
902.0,0,2.3,0,4.73,1,0,1,2
665.0,0,14.8,0,2.32,1,1,0,2
1140.0,1,23.8,1,2.22,1,0,1,1
252.0,1,5.0,0,3.43,1,1,0,1
753.0,0,6.2,1,3.79,1,0,1,2
1049.0,0,23.4,0,1.64,1,1,0,2
557.0,0,3.7,1,2.17,0,0,0,2
711.0,1,9.7,1,1.39,0,1,1,1
903.0,0,12.1,1,3.17,1,0,1,2
1031.0,0,12.9,0,4.77,1,0,0,3
432.0,0,19.1,0,1.02,0,1,0,2
508.0,1,7.9,0,4.92,1,1,1,1
212.0,0,5.0,0,3.63,0,0,0,2
983.0,1,9.3,0,4.58,1,1,0,1
442.0,1,5.6,0,2.9,0,0,1,1
524.0,1,14.5,0,3.22,1,0,0,0
242.0,1,17.6,0,3.8,0,1,1,1
660.0,1,11.9,1,2.33,0,0,0,1
1098.0,0,22.6,1,3.99,0,1,1,3
380.0,0,7.8,0,3.35,1,0,1,2
1020.0,1,12.1,1,3.55,0,0,1,2
531.0,1,4.5,0,2.85,1,1,1,0
300.0,0,3.9,1,1.5,1,1,1,2
1118.0,0,1.5,0,4.53,1,0,0,3
1047.0,1,18.9,1,4.76,1,1,0,2
674.0,1,14.9,1,0.41,1,1,1,0
967.0,0,21.6,0,1.48,1,0,1,2
421.0,1,4.4,1,0.45,1,0,0,0
484.0,1,17.1,0,1.06,1,1,0,0
983.0,1,10.8,0,0.13,0,0,1,1
220.0,1,21.8,1,1.33,0,1,0,1
219.0,1,4.5,0,3.86,0,1,1,1
776.0,1,16.9,1,0.4,1,0,1,0
1036.0,1,20.3,0,4.12,0,0,1,2
419.0,0,9.3,1,2.69,1,1,0,2
277.0,1,7.3,0,2.81,1,0,0,0
317.0,1,23.4,1,0.13,0,1,1,1
706.0,0,16.3,0,2.09,1,0,1,2
202.0,0,15.1,1,3.75,1,0,1,2
1127.0,1,13.7,1,2.47,1,1,0,1
434.0,0,2.7,1,3.04,0,0,1,2
1120.0,0,20.6,1,1.41,1,0,1,2
569.0,1,6.6,1,1.37,0,0,1,1
399.0,0,22.4,0,1.05,0,0,1,2
356.0,1,12.6,0,0.2,1,1,0,0
1142.0,1,9.7,1,2.01,0,0,0,2
894.0,0,21.8,0,4.13,1,0,1,2
910.0,1,20.9,1,4.49,1,0,0,1
406.0,0,4.8,1,2.64,1,1,0,2
831.0,0,23.6,0,2.75,1,1,0,2
284.0,0,2.3,0,1.04,0,1,0,2
333.0,0,7.1,0,2.94,0,1,0,2
231.0,1,13.1,1,2.57,1,0,0,0
806.0,1,3.1,1,2.8,0,0,1,1
1094.0,1,13.7,1,3.11,1,0,0,1
937.0,1,13.8,0,4.91,1,0,1,1
302.0,1,2.5,1,2.25,0,0,1,1
273.0,0,2.9,0,2.58,1,0,1,2
484.0,1,19.9,1,2.47,0,0,1,1
644.0,1,13.5,0,2.44,0,1,1,1
398.0,1,20.1,1,4.2,0,1,1,1
233.0,1,23.3,1,1.07,1,0,1,0
969.0,1,10.0,0,4.74,1,1,0,1
999.0,1,5.6,0,1.1,1,0,1,1
613.0,1,3.4,1,4.57,0,0,1,1
828.0,0,11.1,0,1.99,1,1,1,2
263.0,1,5.0,1,0.3,1,0,0,0
484.0,0,2.6,1,3.4,1,0,0,2
449.0,0,3.1,0,4.47,0,0,1,2
252.0,1,2.5,0,3.51,1,1,1,1
965.0,1,19.6,1,0.58,0,1,0,1
709.0,1,21.0,0,1.73,1,1,1,0
639.0,1,15.1,1,0.38,1,1,1,0
275.0,0,10.2,1,4.99,1,1,1,2
796.0,1,13.1,0,0.93,0,0,1,1
730.0,1,10.2,0,4.31,0,1,0,2
780.0,0,10.2,0,0.47,1,1,0,2
603.0,0,2.6,0,0.19,1,1,0,1
555.0,1,11.4,0,4.16,0,1,1,1
266.0,1,5.4,1,2.21,0,1,0,1
967.0,1,10.1,0,2.66,1,1,0,1
669.0,1,22.8,0,3.29,1,0,1,1
425.0,0,16.4,0,0.82,1,0,1,1
376.0,1,7.5,0,2.16,0,0,0,1
511.0,1,17.7,1,0.69,0,0,1,1
1150.0,1,18.0,0,1.24,1,1,0,1
657.0,1,21.7,0,3.7,1,1,0,1
657.0,1,7.1,1,2.97,0,0,0,1
353.0,0,3.4,0,0.7,1,1,1,1
1069.0,1,14.4,1,2.31,0,0,1,2
601.0,0,15.7,1,0.6,0,0,0,2
291.0,0,14.9,1,2.54,0,0,1,2
303.0,1,4.7,1,2.04,1,1,1,0
521.0,1,3.1,0,0.26,0,0,1,1
389.0,0,14.8,0,2.87,1,1,0,2
679.0,1,14.4,1,0.35,0,1,1,1
751.0,1,13.3,0,0.8,0,1,0,1
1039.0,1,9.6,1,2.44,1,1,0,1
514.0,0,23.3,1,0.02,0,1,0,2
594.0,1,5.7,1,4.63,0,0,1,1
499.0,1,3.9,1,1.34,0,1,1,1
1155.0,1,3.9,0,1.01,1,0,0,1
1103.0,1,14.6,0,4.67,0,1,1,2
417.0,1,20.7,0,0.87,0,1,1,1
857.0,0,9.6,1,0.71,0,1,0,2
330.0,1,21.1,0,4.13,0,0,1,1
943.0,1,19.3,1,0.14,0,1,0,1
1022.0,1,3.2,1,0.04,0,0,1,1
444.0,0,10.2,0,3.63,0,0,1,2
1173.0,0,14.7,0,4.33,0,1,0,3
1031.0,1,21.9,1,1.49,0,0,0,2
697.0,1,11.0,0,3.04,1,0,0,1
297.0,0,19.1,1,4.37,1,0,0,2
596.0,1,22.2,1,2.55,0,1,1,1
677.0,0,17.3,1,4.71,1,0,0,2
1039.0,0,14.9,1,0.36,1,0,1,2
634.0,1,2.4,1,1.16,0,1,0,1
214.0,0,12.6,1,3.01,1,0,0,2
564.0,0,8.1,1,0.48,0,0,0,2
558.0,0,3.2,1,0.14,0,1,0,2
867.0,0,6.4,0,0.08,0,1,1,2
444.0,0,15.9,1,4.34,1,0,1,2
353.0,1,1.5,1,2.47,0,0,1,1
612.0,0,5.2,1,4.83,1,1,1,2
806.0,0,15.7,0,1.01,0,0,0,2
477.0,1,11.2,1,2.22,0,1,0,1
641.0,1,12.1,0,0.04,0,1,0,1
