fornecedor_auditado,laudo_residuos_agrotoxicos,temperatura_recebimento_c,tempo_desde_coleta_h,integridade_containers,sujeira_visivel_externa,umidade_lote_pct,documentacao_lote_ok,transporte_segregado_de_quimicos,lacre_viagem_integro,lote_identificado,probabilidade
0,1,33.1,56.8,1,0,19.9,1,0,1,1,2
1,1,23.9,15.2,0,0,23.4,1,1,1,1,2
0,1,15.1,18.7,0,1,19.8,0,0,0,0,1
0,0,27.1,56.5,1,0,20.1,0,0,1,0,2
1,1,23.7,8.0,1,1,23.1,1,1,0,1,1
0,1,33.6,15.4,1,0,22.5,0,0,0,0,2
1,0,21.0,33.9,0,0,17.9,0,0,1,1,1
1,1,16.7,67.1,0,0,16.1,1,0,1,0,1
0,0,13.5,41.3,0,0,21.0,1,1,0,0,2
1,1,27.5,29.1,0,1,22.8,0,1,1,0,2
1,1,34.4,70.5,1,0,20.4,0,1,0,0,3
1,0,10.7,34.5,0,0,17.7,0,1,1,0,1
0,0,28.5,32.4,0,1,21.9,0,1,0,1,2
1,1,33.2,30.8,0,1,21.4,1,1,1,0,2
1,0,11.9,23.9,0,0,20.5,0,0,1,1,1
1,1,12.8,24.8,1,0,22.9,1,1,1,0,2
0,0,27.3,50.1,1,0,22.3,0,0,1,0,2
0,1,26.2,4.9,1,1,21.3,1,1,1,0,1
1,1,11.7,49.7,1,1,21.3,0,1,0,0,2
0,1,30.9,16.1,0,0,21.3,1,0,1,1,2
0,0,23.1,28.9,0,0,20.2,1,1,0,0,1
0,1,32.7,12.3,1,1,19.7,0,1,1,0,1
0,0,31.9,40.7,0,1,21.7,0,1,0,1,2
0,0,30.3,53.1,1,1,20.9,0,0,1,0,2
0,0,22.9,26.8,0,1,19.9,0,1,0,1,1
1,1,16.3,13.4,0,1,17.0,1,1,1,1,0
0,1,22.6,17.9,0,0,21.6,1,0,0,1,1
0,0,12.5,59.3,0,0,21.2,0,0,0,0,2
0,0,26.5,20.7,1,1,18.7,0,1,0,0,1
1,1,13.3,56.2,0,1,18.9,1,0,1,1,1
0,0,22.8,25.2,0,0,18.0,1,0,0,0,0
1,0,11.4,15.2,0,0,23.7,1,1,0,0,2
1,1,17.5,52.9,0,1,22.9,1,1,0,1,2
1,0,15.8,34.8,1,0,20.5,1,0,0,0,1
1,1,25.5,4.2,1,1,19.2,1,0,1,1,0
0,1,29.7,69.2,1,0,21.9,1,0,0,1,2
1,0,11.4,12.3,0,0,20.2,0,1,0,1,1
0,0,31.3,26.7,0,1,23.8,1,1,0,0,3
1,1,31.5,28.9,0,0,16.4,0,0,0,1,1
1,1,18.6,36.3,0,0,16.3,1,1,1,0,1
1,1,26.5,57.0,1,0,20.5,1,1,0,1,2
1,0,20.1,2.4,1,1,17.6,0,0,0,1,0
0,1,13.9,67.3,1,1,20.8,0,1,1,0,2
1,1,23.2,47.2,0,0,22.3,0,0,1,1,2
1,0,12.2,68.5,0,0,17.1,1,1,0,1,1
1,1,32.0,59.2,1,0,19.5,0,0,1,0,2
0,1,33.1,66.9,0,0,21.5,0,1,1,0,3
1,0,30.5,44.1,1,0,22.7,1,1,0,1,3
0,0,24.1,27.0,0,1,20.0,1,1,1,0,1
0,1,23.9,33.0,1,0,17.6,0,1,0,0,1
0,0,34.6,48.1,1,0,20.7,0,1,0,0,3
1,0,16.2,31.9,1,1,19.6,1,0,1,1,1
0,0,11.9,53.2,0,0,22.2,1,0,1,1,2
0,1,24.0,8.4,1,1,20.4,1,1,1,0,1
0,0,18.2,60.1,1,1,18.2,0,0,0,0,1
1,1,18.1,16.3,1,1,22.0,0,1,0,1,1
0,1,10.2,68.1,0,0,20.1,0,1,1,0,2
1,1,24.9,12.9,0,0,17.4,1,1,0,0,0
1,1,16.6,11.0,1,0,20.5,0,0,1,1,1
1,0,14.7,58.8,0,0,23.6,0,0,0,1,2
1,0,11.0,59.3,0,1,21.6,0,0,0,0,2
0,0,19.1,53.7,0,1,18.4,0,1,0,0,1
0,1,32.0,69.2,0,0,21.7,1,1,1,0,3
0,1,18.4,20.9,0,0,18.3,0,1,0,1,0
1,0,27.0,59.9,0,1,20.3,1,0,1,1,2
1,1,28.9,26.6,0,0,20.2,0,0,1,1,1
1,1,18.2,39.6,0,1,18.0,0,0,0,0,1
0,0,30.5,33.2,0,1,18.8,1,0,0,1,1
0,0,27.3,2.4,0,1,23.5,1,1,1,0,2
0,0,24.0,42.2,0,0,18.0,1,0,0,1,1
0,0,10.0,54.3,0,1,22.4,0,1,0,1,2
0,0,10.9,14.2,0,0,21.3,1,0,1,0,1
1,1,34.8,67.2,0,0,20.3,0,1,0,1,3
0,1,29.6,39.1,0,0,17.1,1,1,1,1,1
1,1,33.4,14.5,0,1,17.6,0,0,0,1,1
0,0,32.6,47.2,1,1,17.4,1,1,0,0,2
0,1,10.5,15.4,0,0,20.7,0,0,1,0,1
1,0,29.8,6.4,1,0,23.8,1,0,1,1,2
1,0,21.3,50.0,1,1,23.0,0,0,0,1,2
0,1,29.7,9.7,1,1,16.2,1,1,1,1,0
0,1,10.2,9.4,1,1,18.2,1,1,1,0,0
0,0,17.2,53.8,1,0,17.3,0,0,0,0,1
1,0,28.8,5.9,1,0,23.8,0,0,0,0,2
0,1,29.8,58.7,1,0,17.9,1,1,0,0,2
1,1,25.5,57.7,0,1,17.6,1,1,1,1,1
0,0,17.5,11.9,1,0,21.0,1,0,1,1,1
1,1,17.8,38.3,0,0,20.4,1,0,0,0,1
0,1,34.2,8.8,0,1,17.8,0,1,1,1,1
1,0,21.0,46.3,1,1,21.4,0,1,1,0,2
1,1,21.2,6.4,1,0,16.8,0,1,1,1,0
0,1,23.8,68.1,0,1,16.2,0,0,1,1,1
0,1,20.2,16.5,0,1,16.7,0,1,0,1,0
1,0,23.8,49.8,1,0,18.9,1,0,0,0,1
0,0,20.8,11.0,1,0,23.8,0,1,1,0,2
0,1,30.7,16.7,0,0,20.4,0,1,0,0,1
0,1,32.7,33.6,1,0,22.0,1,0,0,1,2
0,0,33.3,42.1,0,0,18.6,1,0,1,0,2
0,1,24.1,71.9,0,0,21.8,0,1,1,1,2
0,1,21.1,3.8,0,1,23.7,1,0,1,1,2
0,0,27.6,2.0,1,1,18.9,1,1,1,1,0
0,1,31.0,26.5,0,1,24.0,1,0,1,1,3
0,0,24.1,27.6,0,0,21.1,1,0,0,1,1
0,0,27.5,63.9,0,1,22.0,1,1,0,1,2
1,0,28.7,65.9,0,1,18.0,0,1,0,1,1
0,0,26.9,63.6,1,1,21.1,1,0,1,1,2
0,1,28.7,12.0,0,1,20.1,1,0,1,1,1
0,0,15.2,30.8,1,0,23.7,1,1,1,1,2
1,1,22.5,54.2,0,1,23.2,1,0,1,1,2
0,0,24.7,23.9,0,1,19.2,1,0,1,1,1
0,1,10.1,48.4,0,1,23.6,1,1,0,1,2
0,0,31.4,18.6,0,0,23.1,0,1,1,0,2
0,1,25.3,24.6,1,1,20.7,0,0,1,1,1
0,1,13.2,62.2,0,1,16.7,0,0,1,1,1
0,1,30.4,19.5,1,1,17.3,1,0,0,0,1
1,0,27.9,69.5,1,0,16.6,1,1,1,1,1
1,0,29.0,23.4,0,0,16.9,0,0,0,0,1
0,0,19.8,3.6,0,1,23.8,0,1,0,1,2
1,0,31.4,19.8,1,1,17.7,0,1,0,1,1
1,0,20.4,14.0,0,0,21.5,0,0,0,1,1
0,1,24.3,37.5,0,1,21.1,0,1,1,1,2
0,0,10.0,9.9,0,1,21.0,0,0,0,1,1
0,0,26.1,45.8,0,0,17.7,0,0,0,1,1
1,0,28.0,63.2,0,0,20.6,1,1,1,1,2
0,1,24.2,27.4,1,1,21.0,1,1,1,1,1
1,1,22.4,13.8,1,1,20.6,1,1,1,1,1
0,1,30.2,30.0,1,1,17.5,0,1,0,0,1
1,0,27.0,57.0,0,1,21.8,1,0,0,1,2
1,0,17.0,43.4,0,0,16.6,1,1,1,0,1
0,1,34.0,9.1,1,0,20.7,1,1,0,0,2
0,1,27.7,39.6,0,1,19.5,0,1,1,1,2
1,0,34.7,34.8,0,1,18.0,1,0,0,1,2
0,0,34.3,24.9,1,0,22.5,1,1,0,1,2
0,0,33.0,9.7,0,1,17.4,1,0,1,0,1
1,1,28.9,70.7,1,0,23.5,0,0,0,0,3
0,0,25.2,14.3,0,0,23.1,1,0,1,1,1
0,1,14.3,15.5,0,0,18.9,1,0,0,0,0
0,1,23.6,12.2,1,0,18.4,0,0,1,0,0
0,1,29.1,41.9,0,1,17.1,1,1,0,0,1
1,1,23.0,33.1,1,1,23.3,1,1,0,1,2
1,0,31.7,19.5,0,0,21.0,0,0,1,0,2
0,1,12.7,32.1,0,1,16.3,1,1,1,0,1
0,0,19.5,49.1,1,1,20.1,1,0,1,1,2
1,0,22.6,21.7,1,1,16.7,0,0,1,1,0
0,0,20.8,66.1,1,0,20.6,0,0,0,0,2
0,0,12.7,23.4,1,1,20.1,1,1,1,0,1
0,0,13.8,15.9,1,0,16.7,1,0,1,0,0
0,0,30.9,68.8,1,0,22.5,0,0,1,0,3
1,0,22.1,58.7,0,1,18.1,1,1,0,1,1
0,0,11.2,26.0,1,0,20.3,0,1,1,0,1
0,0,10.4,60.9,1,0,21.1,0,0,0,1,2
1,0,21.8,38.3,0,1,23.7,1,0,0,0,2
0,1,14.1,26.3,1,1,20.0,0,1,0,1,1
1,0,27.6,60.8,0,0,23.3,1,0,1,0,3
0,0,29.9,54.7,0,0,18.8,0,1,0,0,2
0,0,15.7,22.9,0,0,22.9,1,1,0,1,2
0,0,24.8,44.5,1,1,17.9,1,0,1,0,1
1,1,13.9,27.9,0,1,21.7,0,1,0,1,1
1,1,17.6,2.1,0,1,16.7,1,0,0,0,0
0,1,32.2,69.3,0,0,23.9,0,1,1,1,3
0,1,23.6,40.5,0,0,23.6,0,0,1,1,2
0,0,32.1,43.9,0,0,19.5,0,0,0,1,2
1,1,15.6,44.0,1,0,20.2,0,1,0,0,2
0,0,18.3,40.5,1,1,20.8,0,0,0,0,2
1,1,21.8,22.3,0,0,18.2,0,0,1,1,0
1,0,22.0,70.0,1,1,21.4,1,1,0,1,2
1,1,34.9,45.5,1,1,21.6,1,1,0,1,3
0,0,12.9,49.0,0,0,20.2,1,0,0,1,2
0,1,31.3,33.8,1,1,17.2,0,0,0,1,1
0,0,31.6,22.2,1,1,23.4,0,1,1,1,2
1,1,23.8,6.5,0,0,16.9,0,0,0,0,0
1,1,18.6,26.5,1,0,21.0,1,1,1,0,1
1,1,23.0,14.3,0,0,16.8,1,0,0,0,0
0,0,17.3,48.3,0,0,17.2,0,1,0,1,1
0,0,30.0,63.5,1,1,16.2,0,0,0,1,2
1,1,22.5,23.2,0,1,18.9,0,1,0,0,1
1,0,33.1,25.3,0,0,21.1,1,0,0,0,2
1,0,25.6,48.9,1,1,20.2,0,0,1,0,2
1,0,22.9,12.4,1,1,21.4,0,1,1,1,1
0,0,27.8,67.1,0,0,21.4,1,1,1,0,2
0,0,22.6,27.5,0,1,17.1,0,0,0,0,0
0,0,32.6,9.1,0,0,16.5,1,0,0,0,1
1,1,14.6,14.2,0,0,21.0,1,1,1,1,1
1,1,34.3,67.3,1,0,21.2,1,1,1,1,3
0,0,30.3,19.3,1,1,20.5,0,1,1,1,1
1,0,31.5,48.4,0,1,18.0,1,0,1,1,2
1,0,22.1,12.9,0,0,22.5,0,1,1,0,1
1,1,30.9,15.6,1,0,16.6,1,0,1,0,1
1,0,17.7,63.5,1,0,21.1,1,1,1,1,2
0,1,29.0,12.4,0,1,17.0,1,0,1,1,0
0,1,13.5,3.3,1,1,21.2,1,0,0,1,1
1,1,17.7,37.1,0,0,19.3,1,0,0,1,1
1,0,21.1,62.4,0,1,21.7,1,1,1,1,2
0,1,18.1,24.8,1,1,16.4,0,1,1,1,0
0,1,19.7,11.0,1,1,20.4,0,0,1,0,1
1,1,30.5,70.8,1,1,17.2,0,0,1,0,2
1,1,16.4,49.4,1,1,21.5,0,1,1,0,2
0,1,28.6,61.5,0,1,17.0,1,0,0,0,1
1,0,11.8,54.6,1,0,16.6,0,0,0,1,1
0,1,29.1,50.9,0,0,21.7,0,0,0,1,2
0,1,29.8,28.9,0,1,16.5,1,1,1,0,1
1,0,20.0,24.7,1,0,17.8,0,1,1,1,0
0,0,28.1,52.2,0,1,22.6,1,1,0,1,3
1,1,32.9,52.2,0,1,22.5,1,1,0,1,3
0,0,30.0,68.5,1,0,22.8,1,1,0,0,3
1,0,19.8,41.8,1,1,18.6,1,1,1,0,1
0,1,22.1,22.6,1,0,20.2,1,0,0,1,1
1,1,29.5,36.3,0,1,22.2,0,0,1,0,2
0,1,17.3,45.0,1,1,17.1,0,1,0,0,1
1,0,30.1,31.9,0,0,21.8,0,1,0,1,2
0,0,18.2,57.4,1,1,16.8,1,1,1,1,1
0,1,30.1,42.9,1,0,23.3,1,0,1,0,3
0,1,12.2,2.7,1,0,21.1,0,0,1,0,1
1,0,11.1,41.9,1,1,19.9,0,0,0,1,1
0,0,34.9,46.4,0,1,19.9,0,0,0,0,2
1,0,31.7,66.1,0,0,17.5,0,1,0,1,2
1,1,32.1,31.0,1,0,18.8,1,0,1,0,2
1,0,33.8,42.2,1,0,21.8,0,0,0,0,3
1,1,21.0,35.2,0,0,20.3,1,0,1,1,1
0,0,17.2,39.2,0,1,20.2,0,0,0,0,1
1,1,13.3,6.7,0,0,17.6,0,1,1,0,0
1,0,22.5,64.8,0,1,21.5,1,1,0,1,2
0,1,15.5,65.7,1,1,19.1,0,0,1,1,1
0,1,33.4,40.4,0,1,17.5,0,1,1,0,2
1,0,10.1,41.0,0,0,23.6,1,1,0,0,2
0,0,13.6,6.0,1,1,20.1,0,1,1,0,1
1,1,16.2,43.9,0,0,20.2,0,1,0,1,2
0,1,15.0,32.0,0,0,23.9,0,1,1,1,2
0,1,15.6,51.6,1,0,18.9,1,1,1,1,1
1,1,26.4,5.3,0,1,23.5,1,0,0,0,2
0,1,18.2,51.8,1,1,21.6,1,1,0,0,2
1,1,25.4,22.1,1,1,21.1,0,1,0,0,1
1,0,32.3,47.6,1,1,17.9,0,1,1,0,2
0,1,25.1,45.9,0,1,16.4,0,0,0,0,1
0,0,27.4,17.9,1,0,19.5,0,1,1,0,1
1,0,19.1,32.8,1,0,16.1,1,1,1,0,1
1,0,14.0,60.5,0,1,16.6,0,0,1,1,1
0,0,18.0,44.4,1,1,20.8,1,1,1,0,2
1,0,34.1,6.8,1,0,21.8,1,1,0,1,2
0,1,25.5,33.0,1,1,17.3,1,1,1,0,1
0,0,16.9,23.8,0,0,21.9,0,1,1,0,1
1,0,21.3,46.9,1,1,23.6,0,1,0,1,2
0,0,30.9,45.0,0,1,21.9,1,0,1,1,3
1,1,26.7,2.7,0,1,22.3,1,1,0,1,1
1,1,24.0,44.5,0,1,21.6,0,1,0,1,2
1,1,32.1,53.4,0,1,17.8,0,0,1,0,2
1,0,26.8,55.8,0,0,18.9,1,1,0,1,2
0,1,26.1,6.1,1,1,23.6,1,0,1,1,2
0,1,14.7,23.3,1,1,21.3,0,0,0,1,1
1,0,12.7,31.5,0,1,22.3,1,1,1,1,2
1,1,34.1,14.6,0,0,23.7,0,1,0,1,2
0,0,25.0,31.5,1,0,17.9,1,0,1,1,1
1,1,20.4,7.0,1,1,18.6,1,1,1,1,0
0,1,24.7,9.9,1,0,21.2,0,0,1,0,1
1,0,11.5,48.8,0,1,16.2,1,0,1,1,1
0,1,30.6,20.4,0,0,20.6,0,1,1,1,2
1,0,15.4,51.8,0,1,22.5,0,0,0,0,2
0,0,30.1,5.4,0,1,20.9,1,1,1,0,1
0,1,23.4,41.4,1,0,18.4,0,0,1,1,1
1,1,16.9,29.4,0,1,21.8,1,0,0,0,2
0,1,10.8,57.8,1,1,17.2,1,1,0,1,1
0,1,30.4,56.9,1,1,23.2,1,0,1,0,3
1,0,14.4,28.3,1,1,16.8,0,0,0,1,0
0,1,11.3,45.6,0,1,22.9,0,0,1,1,2
0,1,28.9,17.9,0,0,20.0,0,1,0,0,1
0,1,18.8,42.6,0,0,19.4,1,0,1,0,1
1,1,19.7,7.7,0,0,20.0,0,1,1,1,0
1,1,16.2,32.4,1,1,17.6,1,0,1,0,1
1,1,31.5,14.8,1,1,19.7,0,1,1,0,1
0,0,17.4,63.8,0,1,22.8,0,1,1,1,2
0,0,15.3,33.1,1,0,22.4,1,0,1,1,2
0,0,17.7,43.4,1,1,17.3,1,1,0,0,1
1,1,15.1,27.2,0,1,21.4,1,0,1,0,1
0,1,17.9,22.2,1,0,22.9,0,1,1,1,2
0,0,12.1,16.2,1,0,22.6,1,0,0,1,1
1,1,14.0,65.8,1,0,19.4,1,1,0,0,1
1,1,20.4,58.0,1,1,16.4,1,0,1,0,1
1,0,32.0,11.3,0,1,23.4,1,1,1,0,2
0,0,11.4,54.3,1,0,19.2,0,0,0,0,1
1,1,15.3,31.3,1,0,18.9,0,0,0,1,1
1,0,32.7,3.1,0,1,22.1,1,0,0,0,2
0,1,32.3,39.0,1,0,18.1,0,1,1,1,2
1,1,27.0,11.1,1,1,22.7,0,0,1,0,1
1,1,16.0,16.7,0,0,16.6,0,1,0,1,0
0,0,20.5,50.7,0,0,21.9,0,1,0,0,2
1,1,15.3,20.0,1,0,23.7,0,0,0,1,2
1,0,13.2,64.4,1,1,24.0,1,0,0,1,3
1,0,19.5,48.0,0,0,23.4,1,0,1,0,2
1,0,24.4,60.3,0,1,23.0,0,0,0,1,2
1,0,19.0,45.1,1,0,18.2,0,1,1,0,1
1,0,25.3,62.8,0,0,23.7,0,1,0,1,3
0,1,17.4,27.3,0,0,23.4,1,1,0,1,2
1,0,18.6,40.4,0,0,20.3,0,1,1,1,1
1,1,29.8,38.1,0,0,19.2,0,1,1,1,2
1,0,32.0,65.3,1,1,16.9,1,1,0,0,2
0,0,18.1,13.5,0,0,20.7,1,0,1,0,1
0,1,24.3,42.5,1,1,21.6,0,1,1,1,2
1,1,17.0,54.8,1,0,19.2,1,1,0,0,1
1,1,11.3,27.9,1,0,19.2,1,0,1,1,1
1,1,28.4,62.7,1,1,20.6,0,1,1,1,2
0,0,14.3,28.1,1,1,16.2,1,1,1,0,0
0,0,20.6,14.1,1,0,23.7,0,0,0,1,2
1,1,22.2,42.9,1,0,18.3,1,1,0,1,1
0,1,14.6,31.4,0,1,17.1,0,1,1,0,1
1,0,12.4,3.1,1,0,16.0,0,1,1,1,0
0,0,18.7,6.9,0,0,22.9,1,1,1,0,1
0,1,33.8,15.7,0,1,22.9,1,1,0,1,2
1,1,25.4,55.9,0,1,16.8,0,0,1,1,1
0,0,19.5,64.4,1,0,17.2,0,0,0,1,1
1,0,11.0,40.2,1,0,19.6,1,1,0,0,1
1,1,25.0,9.4,0,0,17.5,1,0,1,0,0
1,0,12.3,39.4,1,0,21.9,1,1,1,0,2
0,0,23.6,61.9,0,1,16.5,1,1,0,1,1
0,0,28.8,54.5,0,1,20.4,0,0,0,1,2
1,1,20.6,22.4,0,0,19.1,0,1,1,0,1
0,0,17.5,10.7,1,0,19.7,1,0,1,0,0
0,0,11.2,65.0,0,0,19.4,1,0,0,1,1
0,0,10.6,61.8,0,0,17.2,0,0,1,0,1
1,1,20.8,5.8,1,1,17.8,1,0,1,0,0
0,0,32.1,59.7,0,0,16.5,0,1,1,1,2
0,0,16.1,8.8,1,1,16.9,0,0,1,0,0
1,0,24.4,6.4,1,1,23.8,0,0,0,1,2
0,1,27.1,55.1,0,1,18.2,0,0,1,0,1
1,1,11.5,39.5,1,0,18.5,0,0,1,1,1
1,1,13.8,31.0,1,1,17.0,1,0,0,0,1
1,0,18.3,65.3,0,1,22.0,0,1,0,1,2
1,1,26.8,60.8,0,0,23.4,1,1,0,0,3
0,0,21.0,6.0,0,0,22.3,1,0,1,1,1
0,1,28.4,45.1,0,0,20.9,1,0,1,0,2
0,0,31.7,56.1,0,1,22.5,0,0,0,0,3
0,1,29.0,40.5,0,1,19.2,0,0,1,1,2
1,1,34.8,70.8,1,0,22.9,0,1,0,0,3
1,0,28.9,50.0,0,0,22.4,1,0,0,1,3
1,1,31.3,9.3,0,0,16.0,0,0,0,1,1
1,0,30.8,15.9,0,0,19.9,1,1,0,0,1
1,0,28.3,59.8,1,1,18.1,1,0,1,0,1
0,0,30.0,71.8,0,1,16.7,1,1,1,1,2
0,1,33.4,8.9,0,0,22.8,0,1,0,0,2
1,0,21.9,9.0,0,1,16.1,0,1,1,1,0
0,1,26.0,55.4,0,1,21.8,1,0,0,0,2
1,1,22.9,6.5,0,1,23.9,0,1,1,0,2
1,1,31.3,6.8,1,1,19.9,0,1,1,0,1
1,1,20.8,64.2,1,0,19.0,1,1,1,1,1
1,0,30.5,58.0,0,1,20.8,1,0,1,0,2
1,1,30.0,63.7,0,0,22.4,0,1,0,0,3
1,0,34.0,47.5,0,1,17.9,0,1,0,1,2
1,1,16.2,24.6,0,0,18.0,0,1,0,0,0
0,0,27.7,65.4,0,0,20.9,0,1,0,0,2
0,1,28.9,22.9,1,1,23.5,1,0,1,0,2
1,1,33.4,21.3,0,1,18.4,1,1,1,1,1
1,1,32.7,64.0,0,0,19.0,0,1,1,0,2
1,0,24.3,49.7,0,0,23.9,0,1,0,0,3
1,1,24.5,64.7,1,0,17.4,0,0,0,1,1
1,0,14.2,12.9,1,1,16.6,0,1,1,0,0
1,0,34.4,68.7,0,0,20.7,0,1,1,1,3
1,0,16.4,44.9,0,1,16.2,0,1,0,1,1
0,1,28.1,48.8,1,1,17.4,1,0,0,0,1
0,1,29.9,66.0,1,1,21.0,1,1,0,1,2
0,1,21.0,28.7,1,1,21.3,1,0,0,1,1
0,0,15.3,52.4,1,1,20.1,1,1,1,0,2
1,0,14.7,46.8,1,0,19.1,0,0,1,0,1
0,1,31.4,57.1,0,1,20.6,1,0,0,0,2
0,0,22.8,64.8,1,0,21.1,0,1,0,0,2
0,0,12.3,49.6,0,1,22.4,1,1,1,0,2
1,1,27.9,6.7,0,0,22.3,1,1,0,1,1
1,0,16.3,14.8,0,1,21.3,1,0,1,1,1
0,1,31.9,68.8,0,0,23.2,0,0,1,1,3
1,1,17.7,69.8,0,0,22.7,1,1,0,0,2
1,1,15.0,69.7,0,1,17.1,1,1,0,1,1
1,1,12.1,4.6,0,1,23.7,0,1,0,0,2
1,1,22.8,28.8,1,0,23.1,1,0,0,0,2
1,1,21.3,55.2,1,0,18.6,0,1,1,1,1
0,0,28.8,54.7,0,1,16.2,0,1,1,0,1
1,0,21.6,8.0,1,0,20.8,1,0,0,1,1
0,0,18.6,44.7,0,1,19.5,0,0,0,0,1
0,1,16.5,12.0,1,0,22.0,0,0,1,0,1
1,1,17.0,36.5,1,1,20.2,0,0,1,1,1
1,0,33.2,18.8,1,1,16.6,0,1,1,0,1
1,1,14.1,5.7,0,1,18.0,1,1,0,0,0
0,0,34.7,7.6,1,0,23.1,1,0,0,0,2
0,1,18.2,65.8,0,0,16.3,0,1,0,1,1
0,1,12.2,54.1,1,0,21.9,0,1,0,1,2
1,1,16.2,67.2,1,0,18.3,1,1,1,0,1
1,0,11.5,34.9,0,0,19.6,1,0,0,0,1
1,0,29.8,30.9,0,0,20.2,1,1,0,0,2
1,1,22.8,27.1,0,1,18.0,1,1,0,1,0
0,1,18.4,45.1,1,1,21.2,1,1,1,0,2
0,1,26.6,26.6,1,0,21.5,0,1,1,1,2
0,0,25.8,54.2,1,0,16.7,1,0,1,1,1
0,0,33.5,58.1,1,1,19.0,1,1,0,0,2
0,0,34.0,63.3,1,0,22.0,0,0,1,1,3
0,1,27.0,19.0,1,1,21.8,0,1,0,1,1
0,0,30.4,38.9,0,0,20.4,1,1,0,1,2
1,0,29.8,17.6,1,0,22.2,1,1,0,1,2
0,0,22.3,4.6,0,0,16.9,1,0,0,1,0
0,1,27.6,51.5,1,0,16.9,0,0,1,0,1
0,1,12.0,40.4,1,1,21.3,0,1,1,1,2
0,1,29.0,52.7,0,0,21.5,1,0,1,1,2
1,0,34.0,8.1,1,1,22.5,0,0,0,0,2
0,0,12.1,71.7,0,0,17.4,1,0,1,1,1
0,0,30.9,71.6,1,1,20.1,0,0,1,1,2
0,0,33.3,34.5,0,0,21.3,0,0,0,1,2
1,1,15.7,62.6,0,1,17.8,0,0,1,1,1
1,1,23.1,19.0,1,0,20.1,1,0,0,0,1
0,1,33.2,53.6,0,0,21.1,1,1,0,1,3
0,0,34.0,63.5,1,1,17.7,0,1,0,1,2
0,0,13.2,59.0,0,0,19.0,0,1,0,0,1
0,1,18.7,58.8,0,1,17.7,0,1,0,0,1
1,0,27.5,34.4,0,0,23.2,1,0,1,0,2
1,0,15.5,59.4,0,1,17.9,1,1,1,0,1
1,0,18.1,50.3,0,1,17.0,1,0,1,1,1
0,0,10.6,11.3,1,0,16.3,0,0,0,0,0
0,1,13.8,10.0,1,1,16.4,0,0,0,0,0
0,1,24.1,56.0,1,0,17.5,0,1,0,0,1
0,0,26.3,45.8,0,0,20.9,1,0,1,0,2
1,1,26.2,38.4,1,1,16.1,0,1,0,1,1
0,0,29.5,65.5,1,1,18.3,0,0,1,0,2
0,0,20.4,48.2,1,1,16.5,1,1,0,0,1
1,0,16.8,29.7,1,0,19.2,0,1,0,1,1
0,1,10.4,31.0,0,0,16.4,1,1,0,1,1
0,1,15.2,44.4,0,0,20.9,0,0,0,0,2
0,1,17.8,55.2,1,1,21.5,1,1,0,0,2
0,0,14.5,41.5,1,1,21.9,0,0,1,1,2
0,0,10.5,37.6,1,1,17.8,1,0,0,1,1
0,1,13.9,52.9,1,1,22.9,0,0,1,1,2
0,0,26.7,51.4,1,0,21.5,0,0,1,1,2
0,0,25.7,60.1,0,1,16.5,0,0,1,1,1
0,1,33.4,6.4,0,1,19.5,1,1,1,1,1
1,1,30.0,54.8,0,1,22.1,0,0,0,0,3
0,0,24.2,38.0,1,0,18.5,0,0,0,0,1
1,0,13.4,7.2,1,0,19.1,0,1,1,1,0
1,1,24.1,49.5,0,0,21.0,1,0,0,1,2
0,0,11.5,52.2,1,1,16.4,1,1,1,0,1
1,0,20.8,38.7,1,1,23.7,1,1,1,1,2
0,0,19.8,57.6,1,1,17.4,0,1,1,0,1
0,0,20.7,23.0,1,0,16.2,1,0,0,1,0
0,1,17.0,16.1,1,1,16.0,1,0,0,0,0
0,1,27.1,26.6,1,0,19.2,1,0,1,1,1
0,1,31.0,30.7,0,0,23.1,1,1,0,0,2
0,0,29.2,50.7,0,1,22.6,0,0,0,0,3
1,0,25.7,61.2,1,1,23.3,1,1,1,1,2
0,1,23.5,52.5,0,0,20.3,0,0,0,0,2
1,0,10.8,14.2,1,0,19.6,1,1,0,0,0
1,1,28.1,27.6,1,1,19.1,0,0,1,0,1
1,1,23.6,13.1,1,0,16.4,1,1,0,1,0
0,0,16.8,50.1,0,0,23.3,1,0,1,0,2
1,1,18.2,19.4,1,1,20.0,1,0,1,0,1
1,1,33.4,38.8,0,1,19.6,1,0,1,1,2
1,0,25.6,57.4,1,1,20.1,1,1,0,1,2
0,1,21.9,49.0,1,1,22.4,0,1,0,0,2
1,0,25.5,22.9,1,1,17.8,1,1,1,1,0
1,1,20.3,25.3,1,1,21.7,1,1,0,1,1
0,1,21.8,47.7,0,1,21.7,0,1,1,0,2
0,0,17.3,40.5,0,1,22.8,1,1,1,0,2
0,1,21.0,8.7,1,0,16.1,1,1,1,1,0
1,0,27.1,63.2,0,1,17.4,1,1,1,1,1
0,1,11.0,37.9,0,1,19.8,1,1,0,0,1
0,1,29.9,35.1,1,0,22.8,0,1,1,0,2
1,1,17.1,15.9,1,0,23.7,0,0,1,1,2
0,1,27.1,28.4,1,1,20.8,0,1,1,1,1
0,0,26.1,25.3,1,1,17.7,1,1,1,1,0
1,1,26.3,21.0,0,1,17.5,1,1,0,0,0
1,0,25.2,41.7,1,0,21.1,1,1,1,1,2
