tempo_decantacao_h,temperatura_decantacao_c,tanque_limpio_sanitizado,cobertura_anti_pragas,remocao_espuma_impurezas,material_tanque_inox_grau_alimentar,claridade_visual_nota,lote_identificado,probabilidade
51.6,25.4,0,1,0,1,1.0,0,0
18.9,25.1,1,0,0,1,2.0,0,0
67.3,22.7,0,1,0,0,1.0,1,0
44.4,33.0,1,1,1,0,1.0,1,0
63.2,25.9,1,1,0,1,1.0,0,0
59.8,30.7,0,0,0,1,1.0,0,0
37.5,29.9,1,0,1,0,0.0,0,0
45.0,19.0,1,0,1,0,0.0,0,0
69.1,33.4,0,0,0,1,1.0,1,0
8.6,24.8,0,1,0,1,1.0,1,0
45.0,30.6,1,1,0,0,0.0,1,0
33.0,26.8,1,0,0,0,0.0,1,0
52.3,18.2,1,1,1,0,1.0,0,0
20.2,34.0,1,1,1,0,1.0,0,0
25.0,20.1,0,0,1,0,0.0,0,0
71.5,31.3,1,1,1,0,0.0,0,0
22.7,34.1,1,1,0,0,2.0,1,0
20.5,30.4,1,0,0,1,0.0,1,0
68.3,27.1,0,1,0,0,1.0,0,0
11.7,22.8,1,0,1,1,1.0,0,0
49.3,28.6,1,0,0,1,2.0,1,0
14.9,23.2,0,0,1,0,1.0,1,0
29.1,21.8,1,0,1,0,2.0,1,0
28.1,27.3,1,0,0,1,1.0,1,0
47.9,21.9,1,1,1,0,1.0,1,0
62.4,28.3,1,1,0,0,1.0,0,0
16.0,28.4,0,0,1,0,1.0,0,0
27.0,25.5,1,0,0,0,1.0,1,0
41.9,31.3,0,1,0,1,1.0,1,0
71.7,29.0,1,1,0,1,1.0,0,0
6.6,33.7,1,0,1,0,2.0,1,0
30.5,22.8,1,1,1,0,1.0,1,0
43.9,32.4,1,0,0,1,0.0,0,0
3.7,21.4,1,1,0,1,0.0,0,0
57.9,18.1,1,0,1,1,2.0,0,0
4.0,20.2,1,0,0,1,2.0,0,0
56.1,32.4,0,1,1,0,2.0,0,0
21.7,30.3,1,1,0,0,1.0,1,0
33.0,21.1,1,1,1,0,1.0,0,0
17.7,34.5,0,0,0,0,0.0,0,0
46.7,27.6,0,0,0,1,1.0,1,0
9.6,24.7,0,0,0,1,1.0,0,0
21.8,24.2,1,1,1,1,2.0,0,0
21.9,29.3,1,1,1,0,1.0,0,0
9.9,34.9,1,0,0,0,2.0,1,0
40.4,32.3,1,1,0,1,1.0,0,0
38.7,18.5,0,1,1,1,0.0,1,0
60.0,32.3,1,0,0,1,2.0,0,0
42.4,33.3,0,0,0,0,0.0,1,0
58.8,19.3,0,0,1,1,0.0,1,0
34.8,33.5,1,0,1,1,2.0,1,0
9.4,33.3,0,0,1,0,2.0,0,0
29.5,32.1,1,0,1,1,0.0,1,0
20.3,26.1,1,1,1,0,2.0,0,0
65.8,22.4,0,0,0,1,1.0,1,0
22.1,20.9,1,0,1,1,2.0,1,0
59.7,21.0,1,0,1,1,2.0,1,0
41.4,34.6,1,1,0,0,2.0,1,0
65.4,28.5,1,1,1,0,0.0,0,0
20.3,27.6,1,1,0,0,0.0,1,0
28.4,19.0,0,1,1,0,2.0,1,0
20.4,24.3,0,1,1,0,1.0,1,0
39.7,28.3,0,1,0,0,1.0,0,0
68.4,33.3,0,1,0,1,0.0,0,0
6.6,27.8,1,0,0,0,1.0,1,0
34.4,27.0,1,0,1,1,1.0,1,0
56.1,21.8,1,0,1,0,2.0,1,0
24.9,19.5,0,0,0,0,1.0,1,0
11.0,26.2,1,1,0,0,0.0,0,0
45.0,26.1,0,1,0,0,1.0,1,0
25.5,31.4,0,0,0,1,1.0,0,0
70.7,18.9,1,0,0,0,1.0,1,0
27.6,34.4,1,1,1,0,0.0,1,0
31.2,21.2,1,1,0,0,0.0,1,0
52.2,32.3,0,0,1,1,1.0,1,0
5.2,25.1,0,0,1,1,2.0,1,0
35.3,34.1,1,0,0,1,1.0,1,0
26.6,30.3,1,0,0,0,2.0,1,0
25.5,24.9,1,0,0,0,2.0,1,0
14.3,34.8,1,1,0,0,0.0,0,0
29.9,23.7,0,0,0,1,1.0,0,0
70.5,18.7,0,1,0,0,1.0,1,0
33.0,18.6,0,1,0,1,1.0,0,0
14.7,24.4,1,0,0,0,2.0,0,0
37.1,33.1,0,1,1,0,0.0,1,0
7.8,19.5,0,0,1,0,1.0,0,0
45.4,27.8,0,1,0,1,2.0,0,0
62.2,26.3,1,1,0,1,2.0,0,0
10.4,29.2,0,1,1,0,2.0,0,0
35.6,32.5,0,0,0,1,1.0,1,0
55.7,29.3,0,1,1,1,2.0,1,0
23.3,19.9,1,1,1,0,0.0,0,0
28.2,24.2,1,1,1,0,0.0,1,0
39.1,27.7,0,1,1,1,1.0,1,0
29.5,26.8,0,1,1,0,0.0,0,0
64.1,31.9,1,0,0,0,0.0,1,0
39.3,24.3,0,0,1,1,1.0,0,0
70.8,22.8,0,0,1,0,0.0,0,0
34.1,34.5,0,1,0,1,2.0,1,0
31.8,25.8,1,0,0,0,2.0,1,0
56.1,29.2,1,1,1,1,2.0,0,0
48.6,21.0,0,1,0,0,2.0,0,0
71.8,27.1,1,1,1,1,1.0,1,0
50.7,30.9,1,1,0,1,0.0,1,0
7.0,30.7,0,0,0,0,1.0,1,0
24.5,33.6,1,1,1,0,1.0,0,0
65.3,33.5,0,1,1,1,1.0,0,0
34.5,31.7,0,0,1,1,2.0,1,0
7.5,21.2,1,0,0,1,1.0,1,0
16.8,22.8,1,0,1,1,2.0,0,0
53.3,31.3,1,1,0,0,2.0,0,0
16.0,19.6,1,0,1,1,2.0,0,0
54.0,20.3,1,0,1,1,0.0,0,0
47.1,25.5,0,0,0,0,2.0,1,0
41.8,29.2,0,0,0,1,2.0,1,0
47.2,28.4,1,0,1,0,0.0,0,0
67.4,20.7,1,0,0,0,1.0,0,0
28.7,29.7,1,0,1,1,1.0,1,0
49.4,27.3,0,0,1,0,2.0,1,0
13.7,32.8,1,1,1,0,0.0,1,0
37.2,23.1,0,0,1,1,1.0,0,0
19.6,20.9,0,0,1,0,0.0,0,0
5.8,24.2,0,1,0,1,1.0,1,0
55.4,30.5,1,0,0,0,1.0,0,0
33.6,23.4,0,0,0,0,1.0,1,0
53.5,31.0,1,1,0,1,1.0,1,0
15.2,23.0,0,1,1,0,2.0,1,0
10.5,26.7,1,0,0,0,0.0,1,0
8.1,22.6,0,1,0,1,1.0,1,0
64.6,21.3,0,0,1,0,1.0,1,0
8.8,22.1,0,1,1,1,0.0,1,0
15.9,33.8,1,1,1,1,1.0,1,0
14.3,34.5,1,1,1,1,2.0,1,0
57.2,28.1,0,0,1,1,1.0,1,0
60.7,20.8,1,1,1,1,1.0,1,0
27.9,19.8,1,0,1,1,2.0,1,0
29.3,23.7,0,1,1,0,2.0,0,0
48.4,33.4,1,0,1,1,0.0,1,0
71.0,20.8,1,0,1,0,2.0,1,0
13.4,25.1,0,1,0,0,1.0,0,0
15.1,26.0,1,0,1,1,2.0,0,0
40.0,33.0,1,1,0,1,1.0,1,0
43.8,33.2,0,1,1,1,0.0,1,0
14.1,21.6,1,0,0,1,1.0,1,0
28.2,20.6,1,0,1,1,1.0,0,0
6.5,20.6,1,0,1,1,2.0,0,0
52.0,26.5,1,1,0,0,2.0,1,0
69.3,27.2,1,1,0,1,2.0,0,0
60.8,23.3,1,0,1,0,0.0,1,0
6.2,32.1,1,0,0,1,2.0,1,0
27.0,26.6,0,1,0,1,1.0,1,0
51.0,30.9,0,1,1,1,1.0,0,0
10.3,18.1,1,1,1,0,1.0,0,0
52.8,24.1,0,0,0,1,1.0,1,0
30.0,31.0,0,1,1,1,2.0,1,0
58.5,23.8,1,0,1,0,1.0,0,0
21.8,18.2,1,1,0,0,1.0,1,0
45.2,22.1,1,0,1,0,1.0,1,0
51.9,28.2,1,1,0,0,1.0,0,0
55.0,26.9,1,1,0,0,1.0,0,0
42.5,18.7,1,1,1,0,0.0,0,0
9.0,31.2,0,0,0,1,0.0,1,0
26.7,19.2,1,0,1,0,0.0,0,0
58.6,18.2,1,1,0,0,1.0,0,0
57.8,32.8,1,1,0,0,0.0,1,0
34.0,34.0,0,0,0,1,2.0,1,0
67.3,33.6,0,0,1,1,0.0,1,0
39.4,21.2,1,0,0,0,2.0,1,0
62.4,32.7,0,0,0,1,1.0,1,0
6.3,19.2,1,1,1,1,1.0,0,0
3.1,18.9,1,1,0,0,0.0,1,0
39.1,33.5,0,1,1,0,0.0,0,0
67.5,29.8,1,1,1,1,0.0,1,0
21.8,24.5,1,1,0,1,2.0,0,0
65.6,29.3,0,1,0,1,2.0,0,0
56.1,30.7,1,0,0,1,1.0,1,0
26.4,32.6,1,0,0,1,0.0,1,0
42.2,25.6,0,0,0,0,1.0,1,0
67.3,31.3,1,1,0,1,2.0,0,0
12.1,30.0,1,0,0,0,1.0,1,0
60.4,21.6,1,1,1,1,2.0,1,0
38.2,34.1,1,1,1,1,0.0,0,0
62.8,23.2,0,1,0,0,1.0,0,0
44.7,29.2,1,0,0,1,0.0,0,0
12.4,26.3,1,1,0,1,2.0,0,0
68.0,26.4,1,0,0,0,1.0,1,0
70.5,34.2,0,0,0,1,0.0,0,0
13.5,21.9,0,1,0,1,0.0,0,0
14.0,27.9,1,0,0,1,1.0,0,0
60.9,32.7,1,1,0,0,1.0,0,0
11.4,22.4,1,1,0,0,1.0,0,0
5.9,27.5,0,1,1,1,2.0,1,0
15.0,30.4,1,0,1,0,2.0,0,0
38.0,29.8,0,1,0,1,1.0,1,0
54.0,28.0,0,1,0,0,1.0,1,0
28.5,23.4,1,0,1,0,1.0,1,0
37.5,29.7,0,1,0,0,0.0,1,0
29.0,31.8,0,1,1,1,0.0,0,0
18.4,29.2,1,1,0,1,1.0,0,0
13.9,30.1,1,1,1,1,1.0,1,0
9.3,32.0,0,1,0,1,1.0,1,0
14.6,18.7,0,1,1,1,1.0,1,0
21.4,19.0,1,1,1,1,1.0,1,0
21.8,20.3,0,0,0,1,1.0,1,0
7.3,27.2,0,1,1,0,1.0,0,0
59.9,31.2,1,1,0,1,2.0,0,0
36.7,25.8,1,1,1,0,2.0,0,0
45.4,26.3,0,0,0,1,2.0,1,0
67.4,19.4,0,0,0,1,0.0,0,0
32.1,23.9,1,0,0,0,0.0,0,0
53.1,22.8,0,1,0,0,2.0,0,0
28.0,32.0,1,0,1,1,1.0,0,0
68.1,31.4,0,1,0,1,2.0,0,0
42.8,20.2,0,0,0,0,0.0,1,0
7.7,34.0,0,1,0,0,1.0,1,0
9.8,27.4,1,0,1,0,0.0,0,0
11.6,28.6,1,1,1,0,2.0,0,0
33.5,23.5,0,0,1,1,2.0,0,0
59.3,24.3,1,0,0,1,0.0,1,0
11.2,25.2,0,0,0,0,1.0,1,0
58.7,21.0,0,1,0,0,0.0,1,0
55.7,29.5,1,0,0,0,1.0,1,0
25.3,25.0,0,0,0,1,0.0,1,0
63.2,26.0,1,0,0,0,0.0,0,0
9.2,28.1,1,0,1,1,1.0,1,0
49.9,29.1,1,1,1,0,1.0,0,0
62.0,23.0,0,1,1,0,0.0,0,0
33.6,32.4,0,1,1,0,1.0,0,0
15.6,22.3,0,0,1,0,1.0,0,0
66.9,26.4,0,0,0,0,0.0,1,0
64.5,19.8,0,1,0,0,0.0,0,0
36.8,22.1,1,0,1,0,0.0,0,0
39.9,30.8,0,0,0,0,2.0,1,0
51.3,27.0,1,0,1,0,2.0,1,0
4.9,23.0,0,1,1,0,1.0,1,0
23.8,19.6,1,1,0,1,1.0,1,0
66.3,31.0,0,1,0,1,2.0,0,0
46.3,25.7,1,1,0,0,2.0,0,0
33.8,34.0,1,1,0,1,0.0,1,0
2.0,26.8,1,0,0,1,1.0,0,0
54.9,22.8,1,1,1,1,2.0,0,0
41.8,25.0,1,0,1,0,1.0,1,0
56.5,31.1,1,1,0,0,1.0,1,0
13.3,22.3,1,1,1,0,0.0,1,0
20.2,25.5,0,0,0,0,1.0,0,0
47.3,29.4,1,0,1,0,1.0,1,0
24.1,34.4,0,0,1,1,1.0,0,0
7.9,34.7,1,0,0,0,0.0,0,0
8.3,21.1,1,0,1,1,0.0,0,0
57.9,23.2,0,0,0,0,1.0,0,0
43.3,33.1,1,1,0,1,1.0,0,0
43.2,21.6,0,1,0,0,1.0,0,0
46.3,25.6,0,1,0,0,0.0,0,0
9.9,19.9,1,0,0,0,1.0,1,0
68.7,30.6,1,0,1,1,1.0,1,0
4.4,24.9,0,0,1,0,0.0,1,0
35.0,35.0,1,1,0,0,1.0,1,0
63.1,27.4,1,1,0,1,1.0,1,0
48.8,26.0,1,0,1,1,1.0,0,0
34.1,24.5,1,1,0,1,1.0,1,0
11.3,27.6,0,0,1,1,0.0,1,0
28.1,27.2,0,1,1,1,2.0,1,0
11.5,23.2,0,0,1,1,0.0,1,0
21.6,33.9,0,0,1,0,2.0,0,0
36.6,32.6,0,0,0,1,1.0,0,0
33.2,19.4,0,0,1,0,0.0,1,0
24.3,23.1,0,0,1,0,2.0,0,0
8.4,19.7,1,1,0,0,2.0,1,0
