malha_peneira_microns,integridade_peneira_sem_rasgos,frequencia_troca_peneira_h,higienizacao_peneira_pos_lote,contagem_residuos_retidos_pct,protecao_contra_poeira,separacao_fluxo,lote_identificado,probabilidade
610.0,0,8.6,0,1.17,1,1,0,0
301.0,0,6.0,0,3.45,1,0,0,3
1193.0,0,13.0,0,2.15,0,1,1,0
578.0,1,7.3,0,1.41,1,1,1,0
582.0,0,10.6,0,4.59,1,0,0,3
872.0,0,13.7,0,0.2,0,0,0,3
1109.0,1,22.4,1,4.67,1,1,0,0
213.0,1,13.4,0,0.42,0,0,1,3
882.0,1,14.3,0,3.54,1,1,0,0
598.0,0,13.2,0,0.01,1,1,0,0
379.0,0,18.6,1,4.4,0,1,0,0
272.0,1,4.2,0,3.68,1,1,1,0
1003.0,1,22.1,1,0.21,1,1,1,0
1062.0,0,3.3,0,3.51,0,0,1,3
852.0,1,11.4,0,3.44,0,1,0,0
1015.0,0,16.9,1,2.29,1,0,1,3
605.0,1,12.0,1,4.5,0,1,1,0
224.0,0,1.6,0,4.57,1,1,1,0
1087.0,0,13.4,1,2.46,1,0,0,3
1054.0,0,12.9,0,0.0,0,1,0,0
635.0,0,12.5,1,3.58,1,0,1,3
406.0,0,2.7,1,3.0,0,0,0,3
507.0,1,10.4,1,2.69,0,1,1,0
599.0,0,1.4,0,2.37,0,0,0,3
1082.0,0,5.3,1,2.06,0,1,1,0
287.0,0,14.7,0,2.16,1,0,1,3
1176.0,1,6.9,0,0.44,0,0,1,3
1085.0,1,3.1,1,0.46,0,1,1,0
997.0,0,13.0,0,0.38,0,1,1,0
1064.0,1,7.1,0,1.2,1,1,0,0
655.0,1,8.7,1,0.25,0,0,1,3
873.0,0,2.4,1,4.97,1,0,1,3
377.0,1,12.1,0,3.59,0,0,1,3
453.0,1,16.5,0,2.52,0,0,0,3
809.0,1,8.3,0,1.5,0,1,1,0
633.0,1,11.5,0,4.44,0,0,1,3
1121.0,1,6.6,1,1.55,0,0,0,3
496.0,0,13.4,0,4.88,0,1,1,0
317.0,0,7.9,1,2.95,1,1,1,0
922.0,1,19.8,1,1.52,1,1,1,0
383.0,0,6.1,1,0.44,1,1,1,0
466.0,1,14.0,0,3.52,0,1,0,0
929.0,0,6.0,1,0.71,0,1,1,0
401.0,1,1.8,1,1.72,0,1,0,0
716.0,0,20.9,1,4.93,1,0,1,3
590.0,1,17.3,1,0.29,1,0,0,3
824.0,0,2.3,1,0.68,0,0,1,3
1096.0,1,2.5,1,2.16,1,1,1,0
317.0,0,23.7,1,0.36,0,0,0,3
976.0,1,17.6,1,3.13,0,0,1,3
1158.0,1,2.9,0,4.21,0,1,1,0
374.0,1,5.0,1,2.36,0,0,0,3
529.0,0,12.2,1,2.8,0,0,0,3
910.0,1,10.3,0,2.6,1,1,1,0
894.0,1,21.1,1,1.98,1,0,1,3
1090.0,1,16.1,1,4.66,1,1,0,0
1082.0,0,23.6,0,0.36,0,1,0,0
1188.0,0,7.4,0,4.04,0,1,0,0
574.0,1,7.6,1,3.81,0,1,0,0
1151.0,0,16.2,0,2.4,1,0,1,3
246.0,1,21.5,1,4.01,0,1,1,0
647.0,0,21.0,1,0.15,0,1,0,0
513.0,0,12.8,0,1.58,0,0,0,3
244.0,1,9.3,1,4.59,1,0,0,3
1027.0,0,4.1,0,4.11,0,0,1,3
454.0,0,17.5,1,4.76,1,0,0,3
928.0,0,16.0,1,3.39,1,0,0,3
309.0,0,16.4,0,0.67,0,0,1,3
1138.0,0,4.4,1,4.8,0,1,1,0
1054.0,1,13.4,1,2.34,0,1,1,0
1107.0,1,20.5,1,4.97,0,0,0,3
901.0,0,17.6,1,3.18,0,0,0,3
392.0,1,11.9,1,3.95,0,1,1,0
692.0,1,19.3,1,1.28,0,0,0,3
555.0,1,10.7,0,1.84,0,1,1,0
355.0,1,15.4,1,0.01,1,0,0,3
539.0,0,17.3,0,3.88,0,0,1,3
1118.0,1,21.4,1,1.84,1,0,0,3
963.0,1,7.6,0,0.32,0,0,1,3
731.0,1,17.3,1,0.37,1,1,0,0
533.0,0,6.0,0,1.52,1,1,1,0
728.0,1,12.6,1,4.91,0,1,0,0
1192.0,1,12.6,1,0.07,1,0,0,3
395.0,0,23.6,0,2.32,0,1,0,0
422.0,0,7.1,1,3.71,1,1,1,0
1017.0,1,8.1,1,1.54,0,0,0,3
719.0,0,14.7,1,1.97,1,1,1,0
826.0,1,2.3,1,1.7,1,0,0,3
643.0,1,3.1,1,0.24,1,0,0,3
228.0,1,23.4,0,0.22,0,1,0,0
366.0,0,5.5,0,3.91,0,1,1,0
836.0,1,14.9,1,4.08,1,0,1,3
608.0,1,14.1,0,1.49,0,0,0,3
261.0,0,15.6,0,4.92,0,1,1,0
1091.0,0,11.5,0,0.39,1,1,0,0
877.0,1,19.7,1,3.32,1,0,1,3
1080.0,1,3.1,0,1.64,1,0,0,3
787.0,1,19.0,0,2.32,0,0,1,3
922.0,1,6.6,1,1.87,0,1,0,0
824.0,0,14.2,1,0.2,1,1,1,0
302.0,1,4.1,1,4.26,1,0,1,3
410.0,1,3.2,0,3.98,0,1,1,0
265.0,1,14.7,1,0.3,0,1,0,0
756.0,0,3.6,1,3.38,1,0,1,3
608.0,1,5.9,0,1.73,1,0,0,3
446.0,1,5.0,1,0.92,0,0,0,3
677.0,1,17.1,0,1.19,0,0,0,3
547.0,1,19.2,0,0.46,1,1,1,0
1190.0,1,5.9,0,0.74,1,0,0,3
1006.0,1,17.4,0,2.35,1,1,0,0
1170.0,1,14.7,1,4.11,1,0,1,3
1139.0,0,6.1,1,2.72,0,1,1,0
988.0,0,20.7,1,2.72,1,0,1,3
470.0,1,12.7,1,4.04,0,0,0,3
1042.0,0,9.0,0,4.33,0,0,1,3
838.0,0,13.9,1,3.13,1,1,1,0
727.0,0,18.8,0,2.3,1,0,0,3
946.0,0,4.7,1,1.16,1,1,1,0
819.0,1,3.2,0,0.63,1,1,0,0
786.0,0,2.3,1,3.13,1,1,0,0
805.0,0,3.3,1,4.37,1,1,0,0
968.0,0,23.8,0,4.39,1,1,0,0
838.0,1,17.2,1,2.12,1,0,1,3
936.0,1,16.4,1,0.82,1,1,1,0
865.0,0,14.0,1,4.54,0,0,0,3
341.0,0,9.3,1,2.91,0,1,1,0
871.0,1,5.4,1,1.84,1,1,0,0
1200.0,1,2.1,1,0.6,0,1,1,0
419.0,1,15.1,0,3.1,1,0,0,3
721.0,1,8.5,0,1.32,0,1,1,0
641.0,1,17.4,1,3.37,1,1,0,0
652.0,0,16.9,0,3.78,0,0,1,3
951.0,0,22.9,1,1.18,0,1,1,0
420.0,1,5.5,0,1.58,0,0,0,3
1144.0,1,22.9,1,2.37,0,1,0,0
678.0,1,12.4,1,2.67,0,0,1,3
961.0,1,18.6,0,3.54,0,1,1,0
408.0,0,1.2,1,0.35,0,0,0,3
1055.0,0,17.4,1,3.72,1,0,1,3
633.0,0,8.8,1,4.59,0,0,1,3
620.0,1,4.8,0,3.23,0,0,0,3
400.0,1,12.3,1,1.52,0,0,1,3
1059.0,1,9.5,0,3.66,0,0,1,3
1086.0,0,17.0,1,1.59,1,1,1,0
871.0,0,6.0,1,0.38,1,1,1,0
876.0,0,15.2,0,1.17,1,1,1,0
779.0,1,13.2,1,3.7,1,1,1,0
634.0,0,12.9,0,1.84,0,1,1,0
931.0,0,15.7,0,4.74,1,1,1,0
327.0,1,20.2,1,4.01,0,1,0,0
663.0,0,16.8,0,0.87,0,0,1,3
1016.0,0,7.9,0,4.1,1,1,0,0
676.0,1,3.1,1,4.87,0,0,1,3
1110.0,1,15.9,1,4.06,1,0,1,3
901.0,0,9.6,1,3.73,0,1,1,0
526.0,1,14.9,0,0.89,1,1,1,0
723.0,0,2.6,1,0.7,0,0,0,3
736.0,0,4.7,0,2.38,0,0,1,3
516.0,1,3.6,0,1.34,1,1,1,0
929.0,1,14.1,0,1.47,0,1,0,0
922.0,0,23.0,1,0.43,1,1,0,0
906.0,0,8.3,0,1.95,1,1,0,0
761.0,0,9.9,1,1.4,0,0,1,3
1020.0,1,16.2,0,4.52,0,0,0,3
578.0,1,22.4,0,4.43,1,0,1,3
921.0,0,3.7,0,4.25,1,0,0,3
910.0,1,5.9,0,2.89,1,0,0,3
487.0,0,5.4,1,2.66,0,1,0,0
871.0,1,19.3,1,0.85,1,1,0,0
385.0,1,23.0,1,0.6,0,0,1,3
527.0,0,3.7,0,1.93,1,0,0,3
780.0,1,19.1,1,1.43,1,1,0,0
657.0,0,7.3,0,2.56,0,1,0,0
822.0,0,21.3,0,0.89,1,1,1,0
988.0,1,14.4,0,3.73,1,1,0,0
898.0,0,20.5,1,4.75,0,1,1,0
427.0,0,18.8,1,0.7,1,1,1,0
506.0,0,7.4,1,3.15,0,0,0,3
755.0,0,14.8,0,3.71,0,1,0,0
1132.0,1,15.9,1,2.42,0,1,0,0
235.0,0,10.4,1,3.48,0,0,0,3
649.0,1,1.9,1,1.0,0,0,1,3
312.0,1,14.7,0,3.23,1,0,1,3
373.0,1,9.4,0,3.57,0,0,0,3
891.0,0,6.1,0,3.64,0,0,0,3
748.0,1,2.2,1,2.23,0,0,0,3
801.0,0,3.4,0,1.77,0,0,0,3
338.0,0,5.1,1,0.58,0,1,0,0
235.0,1,1.9,0,0.71,1,1,1,0
554.0,1,4.8,1,3.96,1,1,1,0
923.0,0,8.0,1,4.09,1,0,1,3
256.0,1,4.8,0,4.68,0,1,0,0
434.0,1,5.2,0,3.9,1,0,1,3
368.0,0,9.0,1,4.42,1,1,0,0
778.0,1,8.2,0,0.75,0,1,0,0
1078.0,1,18.3,0,0.62,1,1,0,0
708.0,1,5.0,1,2.64,1,0,1,3
915.0,1,11.1,1,4.72,1,1,0,0
576.0,1,6.7,0,4.36,0,0,0,3
1187.0,1,16.9,0,0.12,1,1,1,0
578.0,1,5.6,0,4.42,0,0,1,3
222.0,1,12.5,0,0.76,1,0,0,3
1056.0,0,23.7,0,4.59,0,0,0,3
1118.0,0,19.0,1,2.99,0,1,1,0
716.0,1,3.9,1,2.75,1,1,1,0
235.0,0,10.1,0,1.53,1,0,1,3
502.0,1,15.4,0,4.05,1,1,1,0
702.0,0,19.8,0,1.03,1,0,0,3
395.0,0,8.3,1,3.0,0,0,1,3
728.0,1,21.9,0,3.25,0,0,1,3
721.0,1,3.5,0,0.95,0,0,0,3
238.0,1,5.5,1,3.02,1,0,1,3
313.0,0,12.1,1,3.17,1,1,1,0
608.0,1,23.6,0,1.94,0,1,1,0
1006.0,1,21.0,1,3.71,0,0,1,3
741.0,0,19.0,0,3.09,1,1,1,0
869.0,0,8.3,0,3.2,1,1,0,0
363.0,1,17.9,1,1.86,1,1,0,0
519.0,1,3.0,0,4.74,1,0,1,3
1129.0,0,18.3,0,0.59,0,1,1,0
940.0,0,17.4,1,4.46,0,1,0,0
1095.0,0,12.3,0,4.16,1,0,0,3
818.0,1,7.7,0,1.17,0,0,1,3
421.0,1,11.5,0,0.03,1,0,1,3
979.0,0,19.0,1,4.33,1,1,1,0
723.0,0,23.7,0,1.08,0,0,0,3
569.0,0,20.3,0,0.64,1,0,0,3
980.0,1,15.0,0,3.87,0,0,1,3
778.0,1,10.1,0,3.13,1,0,0,3
599.0,1,18.0,1,3.13,0,0,1,3
551.0,1,2.5,1,1.25,1,0,1,3
402.0,0,18.3,1,4.79,0,0,0,3
467.0,0,8.7,0,4.41,0,0,0,3
574.0,0,15.9,1,0.45,1,1,0,0
1050.0,1,19.0,1,4.79,1,0,1,3
968.0,1,1.1,0,1.67,0,1,1,0
497.0,1,22.4,1,4.82,1,1,0,0
1193.0,1,9.0,1,2.15,1,0,1,3
1019.0,1,9.8,1,2.21,0,1,1,0
1001.0,0,3.3,0,0.97,0,1,1,0
503.0,1,15.9,0,1.13,0,1,0,0
556.0,1,10.7,0,1.17,0,0,1,3
1020.0,1,22.7,1,3.22,0,1,1,0
347.0,1,8.3,1,3.26,1,1,1,0
857.0,0,1.0,1,2.31,0,0,1,3
662.0,1,12.2,0,1.93,1,1,0,0
1088.0,1,19.4,0,2.61,1,1,1,0
943.0,1,5.6,0,2.12,1,0,0,3
825.0,0,8.6,1,0.72,1,1,1,0
1088.0,0,22.3,1,4.86,0,0,1,3
1075.0,1,5.0,1,3.22,0,0,1,3
1145.0,0,22.9,0,0.97,0,1,1,0
336.0,0,14.8,0,1.19,1,1,1,0
702.0,1,17.6,0,4.46,0,1,1,0
910.0,0,22.6,1,0.95,1,0,1,3
674.0,0,20.7,1,3.2,1,0,0,3
946.0,0,3.8,1,3.02,0,1,0,0
633.0,1,3.8,0,2.55,1,0,0,3
327.0,0,18.7,0,0.51,1,1,0,0
727.0,0,10.7,1,4.74,0,0,0,3
261.0,1,12.7,0,0.39,1,0,0,3
1034.0,1,17.0,1,3.79,0,0,1,3
250.0,1,18.7,1,3.38,0,1,0,0
1129.0,0,23.2,0,1.8,1,1,0,0
414.0,1,17.9,0,4.67,1,1,1,0
852.0,1,23.5,1,0.98,1,0,0,3
1041.0,0,1.5,0,3.88,1,0,1,3
1102.0,0,14.7,0,4.43,0,0,1,3
670.0,0,2.6,1,1.22,1,1,0,0
281.0,1,23.3,1,4.03,1,0,1,3
799.0,0,10.7,0,1.41,1,1,1,0
737.0,1,10.1,0,1.41,0,0,1,3
360.0,0,16.8,1,3.97,0,0,1,3
456.0,1,19.6,1,1.94,1,0,1,3
1055.0,0,3.0,1,2.59,1,0,0,3
737.0,1,14.3,0,2.59,1,0,1,3
597.0,1,21.9,0,4.68,1,0,0,3
979.0,1,16.3,0,4.18,0,0,1,3
833.0,1,4.9,1,1.28,1,0,1,3
465.0,1,8.4,0,0.78,0,1,0,0
822.0,0,3.3,0,0.25,0,0,0,3
565.0,1,9.0,0,2.15,1,1,0,0
985.0,1,14.5,1,4.7,1,1,1,0
