fornecedor_auditado,laudo_residuos_agrotoxicos,temperatura_recebimento_c,tempo_desde_coleta_h,integridade_containers,sujeira_visivel_externa,umidade_lote_pct,documentacao_lote_ok,transporte_segregado_de_quimicos,lacre_viagem_integro,lote_identificado,probabilidade
0,1,33.3,31.2,1,1,18.5,1,1,1,1,2
0,0,30.1,53.6,0,0,16.1,0,0,0,1,2
1,1,13.8,4.8,0,0,23.6,1,0,0,0,2
1,0,11.2,64.6,0,1,16.4,0,0,1,0,3
0,0,28.5,48.2,1,0,21.4,0,0,0,1,0
0,1,27.1,34.0,1,1,18.6,0,1,1,1,2
1,1,25.1,23.2,0,0,19.4,0,0,1,1,2
1,1,34.4,23.8,1,0,22.7,1,0,1,1,0
0,1,23.6,23.2,0,0,19.4,1,0,0,0,2
1,1,18.7,11.2,1,1,17.2,0,0,1,1,2
0,1,24.1,34.5,1,0,22.0,1,0,0,0,0
0,1,10.7,33.7,0,0,16.2,1,1,0,0,2
1,1,24.5,30.8,0,0,18.2,0,0,0,1,2
1,0,32.6,51.2,0,0,20.3,1,1,1,0,2
1,0,10.1,31.4,1,0,19.5,1,1,1,1,0
0,1,31.1,8.2,1,1,21.0,0,1,0,1,2
0,0,30.0,61.6,1,1,19.1,0,1,1,1,2
1,0,12.7,31.8,1,0,19.1,1,1,1,1,0
1,0,31.2,47.9,0,0,18.8,0,1,0,1,2
1,1,29.1,67.1,1,0,23.1,0,1,0,1,0
0,0,22.3,55.7,1,0,16.1,0,1,1,1,0
1,1,16.1,39.7,1,1,23.5,0,0,0,0,2
1,1,17.2,40.2,1,1,18.9,1,1,0,0,2
1,0,25.3,61.5,1,1,18.9,0,1,1,1,2
0,0,16.2,59.7,1,0,21.8,0,0,0,1,0
0,1,18.1,14.5,1,1,19.1,1,0,0,0,2
1,1,33.3,45.9,1,1,20.9,1,1,1,0,2
0,1,28.2,62.6,1,0,23.2,1,0,1,0,0
1,1,28.4,58.2,0,0,22.8,1,1,1,1,2
0,0,33.9,10.7,1,0,20.1,0,1,1,1,0
1,0,10.1,32.5,0,0,21.7,1,0,1,0,2
0,1,16.1,38.3,1,1,19.1,0,0,0,1,2
0,0,26.4,20.0,1,1,22.2,0,0,1,1,2
0,1,21.0,49.6,0,1,17.4,0,0,1,1,3
0,1,12.8,35.3,0,0,16.4,1,0,0,1,2
1,0,29.5,22.8,1,0,20.3,1,0,1,0,0
1,0,11.2,25.6,0,1,17.7,0,1,1,0,3
1,0,23.6,62.0,1,1,21.8,0,1,1,1,2
1,1,24.1,62.6,1,1,16.8,1,0,0,1,2
0,1,25.9,58.9,1,1,16.1,1,1,0,1,2
1,0,17.9,66.0,1,1,21.4,1,0,0,1,2
1,0,10.6,68.7,0,1,20.0,1,0,1,0,3
0,1,32.2,36.4,0,0,23.6,0,1,1,0,2
1,0,33.2,8.8,0,1,18.0,0,0,1,1,3
1,1,22.0,58.0,1,1,17.0,1,1,0,0,2
0,1,10.5,46.3,1,0,16.2,1,1,1,1,0
0,1,24.5,28.6,1,1,19.6,0,1,0,0,2
1,1,17.9,70.3,1,1,16.8,1,1,1,0,2
1,1,14.6,25.7,0,1,22.2,0,1,0,0,3
0,0,14.2,65.5,0,0,16.6,1,0,0,1,2
1,0,14.5,43.5,0,1,23.4,1,0,0,0,3
1,0,18.3,4.6,0,0,20.3,1,0,1,1,2
1,0,17.0,62.2,1,0,21.6,0,0,0,1,0
1,1,30.9,55.4,1,0,17.0,0,1,0,1,0
1,0,22.4,47.0,1,0,16.7,1,1,0,1,0
0,0,20.7,45.0,1,0,18.8,1,0,1,0,0
1,1,13.6,17.3,0,0,20.2,0,1,1,1,2
0,1,31.9,17.0,0,1,20.6,0,1,1,1,3
1,0,11.4,4.0,1,0,18.6,1,0,0,0,0
1,1,16.0,12.8,0,1,18.2,1,0,1,1,3
1,0,25.5,25.6,1,0,23.9,1,0,0,0,0
0,0,27.6,39.9,0,0,18.2,0,1,0,1,2
0,0,30.0,11.2,0,1,17.1,0,1,0,1,3
1,1,20.3,41.0,0,0,18.9,0,1,0,0,2
1,1,18.7,20.4,0,1,18.4,0,0,0,0,3
1,1,17.2,19.8,0,1,19.4,0,1,0,0,3
0,0,24.2,68.4,0,0,21.0,0,1,0,1,2
0,1,18.7,71.5,1,0,20.8,0,1,0,1,0
1,0,18.2,58.8,1,0,21.6,1,0,1,1,0
1,0,10.4,5.8,1,0,17.3,0,0,0,0,0
1,1,33.7,53.0,0,0,16.4,1,0,0,0,2
1,0,11.5,14.5,0,1,22.3,0,0,1,1,3
0,1,16.8,41.8,1,0,17.7,1,1,1,0,0
0,1,33.0,64.6,0,1,18.5,1,1,0,0,3
1,0,28.4,28.6,1,1,19.6,1,1,0,0,2
1,1,24.5,67.0,1,1,21.7,1,1,1,1,2
0,0,26.5,51.6,0,1,17.3,0,0,1,0,3
0,1,12.4,23.1,0,0,23.2,0,1,0,0,2
0,0,30.2,8.6,1,1,18.6,0,1,1,1,2
1,0,16.3,59.1,1,1,23.9,1,0,0,1,2
1,0,33.9,34.1,1,0,18.3,0,0,0,1,0
0,1,15.8,7.1,0,1,21.8,1,1,1,1,3
1,0,25.6,9.2,0,1,19.0,1,0,0,0,3
0,0,23.6,69.7,1,1,22.7,0,0,0,0,2
1,1,13.6,19.0,1,0,19.7,1,0,1,1,0
1,1,19.1,69.7,1,0,23.0,1,0,1,0,0
0,1,29.5,49.7,1,1,22.0,1,0,1,1,2
1,1,15.3,23.0,0,1,20.7,0,0,1,1,3
0,1,34.1,28.9,0,1,18.0,0,0,0,1,3
0,1,17.4,56.4,1,1,18.1,1,1,1,1,2
0,1,25.7,32.5,0,1,23.9,0,0,1,1,3
1,0,25.5,7.2,1,0,23.4,1,1,1,1,0
1,1,21.8,18.1,1,1,17.1,1,1,1,0,2
1,1,26.4,62.2,0,0,17.6,0,0,1,0,2
1,1,28.6,50.7,0,1,16.9,0,0,1,1,3
0,0,25.5,37.1,1,0,17.6,1,1,1,1,0
1,0,24.0,19.2,0,1,18.3,1,1,1,0,3
1,0,25.2,35.2,0,1,22.7,0,0,0,1,3
0,1,20.0,57.2,0,0,16.8,1,1,0,0,2
1,1,11.8,7.7,0,0,23.1,1,0,0,0,2
0,1,14.0,71.6,1,0,23.8,1,1,0,1,0
1,1,25.2,62.2,1,1,18.3,0,0,1,0,2
1,1,33.2,24.3,0,1,19.6,1,0,1,1,3
1,1,10.6,62.9,0,0,20.2,1,0,0,0,2
0,1,23.6,49.7,1,1,17.6,0,1,0,0,2
1,1,16.3,48.6,0,1,21.9,1,0,1,1,3
1,1,24.0,11.8,1,0,20.6,0,1,1,1,0
1,0,28.7,65.4,0,0,16.9,0,0,1,1,2
1,1,28.4,33.5,0,0,23.2,0,0,0,1,2
1,0,28.1,58.2,1,1,18.4,1,1,0,0,2
1,0,29.5,23.0,0,1,17.2,1,1,0,0,3
0,1,11.8,23.6,0,1,23.9,0,1,0,0,3
0,0,22.7,69.5,1,1,16.8,1,0,0,1,2
0,1,16.5,36.8,0,1,16.5,1,1,1,0,3
0,0,33.0,6.2,0,0,17.9,1,1,0,0,2
1,1,29.6,60.5,1,1,18.6,1,0,0,0,2
1,0,12.7,17.9,1,0,19.5,1,0,0,0,0
1,0,16.1,63.5,1,1,21.5,0,1,0,1,2
1,0,21.4,66.2,1,1,18.9,0,1,1,0,2
0,0,34.1,7.1,1,1,20.5,0,0,1,1,2
0,0,12.7,42.8,1,1,16.0,1,0,1,0,2
0,1,24.2,70.7,1,0,19.1,0,0,1,0,0
1,0,18.5,67.2,1,1,23.6,0,1,1,1,2
0,0,26.2,38.8,0,1,22.2,1,1,1,0,3
1,0,26.2,49.6,0,1,21.9,0,0,0,0,3
1,1,16.0,44.3,1,0,18.4,1,0,0,0,0
0,1,29.6,16.2,1,0,19.9,0,1,1,0,0
1,0,12.3,47.7,1,1,22.8,0,1,0,1,2
1,1,30.5,25.3,0,1,23.0,1,0,1,0,3
1,0,15.3,25.7,0,1,21.7,0,1,1,0,3
0,1,24.7,31.4,1,0,19.7,0,1,0,1,0
0,0,18.7,61.7,1,1,16.6,1,0,0,0,2
1,1,25.2,18.7,0,1,17.0,0,1,0,0,3
1,0,16.7,19.6,1,0,16.0,0,1,1,1,0
1,0,24.2,2.5,0,0,18.9,1,1,0,1,2
0,1,10.2,12.9,0,0,16.2,0,0,1,1,2
0,1,19.4,70.5,0,1,19.5,0,1,1,1,3
0,0,30.7,32.4,0,1,20.8,1,1,0,1,3
1,0,21.6,15.7,1,0,20.8,0,0,1,1,0
0,0,22.5,69.6,0,0,20.4,0,1,1,0,2
1,0,25.5,3.9,0,0,17.8,1,1,1,0,2
1,1,20.9,35.9,1,1,20.2,1,0,1,0,2
0,1,31.7,58.3,0,0,23.8,1,1,1,0,2
1,0,20.1,56.1,0,0,19.6,0,0,1,1,2
0,0,33.6,15.2,1,0,23.0,1,0,0,1,0
0,1,31.9,51.5,1,0,19.1,1,0,1,1,0
1,1,20.5,45.6,1,0,21.0,1,1,1,1,0
0,0,19.1,49.3,0,1,19.9,0,1,0,1,3
1,1,26.9,20.6,0,0,21.5,0,1,1,1,2
1,0,28.9,58.8,1,0,23.2,0,0,1,1,0
1,0,14.6,41.1,1,1,19.5,0,1,0,1,2
0,0,16.0,52.8,1,0,22.1,0,1,1,0,0
1,0,13.7,67.8,0,1,23.1,0,0,1,0,3
0,1,29.0,61.9,0,0,22.3,1,0,1,1,2
1,1,27.9,56.8,0,0,16.2,0,0,0,1,2
0,0,14.7,22.3,0,1,16.0,1,1,0,0,3
1,0,23.4,5.8,1,1,23.1,1,0,1,1,2
0,1,29.1,42.2,1,1,21.8,0,0,1,0,2
1,1,33.7,4.4,0,0,23.7,0,1,0,1,2
0,1,14.5,52.0,0,1,18.3,1,1,1,1,3
1,1,17.6,53.6,0,0,22.3,0,1,1,0,2
1,0,18.7,41.4,0,0,22.4,0,1,0,0,2
0,1,25.6,13.8,1,1,22.9,0,1,1,1,2
0,1,13.4,63.3,1,0,21.5,0,0,0,0,0
0,1,14.8,43.7,1,1,17.1,1,0,0,0,2
0,0,29.5,38.0,1,0,21.4,0,0,0,0,0
1,0,23.6,41.7,1,0,20.8,0,0,0,0,0
1,0,14.0,7.8,1,0,18.7,1,1,0,0,0
1,0,19.7,53.8,0,1,17.7,1,1,0,1,3
0,1,13.4,6.3,1,0,23.1,0,1,0,1,0
0,0,19.1,42.5,1,1,17.1,0,1,1,1,2
1,0,20.0,13.8,1,0,19.4,0,1,1,1,0
0,0,12.8,16.5,1,1,21.0,0,1,0,1,2
0,1,11.5,18.3,1,0,23.8,1,0,0,0,0
0,0,32.0,3.0,1,0,21.4,0,0,1,1,0
1,1,32.2,64.4,0,1,18.4,1,1,0,0,3
1,0,10.1,58.3,1,0,16.5,0,1,0,1,0
0,0,26.0,4.2,1,0,18.5,0,1,0,1,0
1,1,12.3,6.0,0,1,18.3,0,1,1,0,3
1,0,30.3,56.8,1,1,22.6,1,1,0,0,2
1,0,32.0,2.5,0,0,19.0,1,0,1,0,2
1,1,25.4,34.8,1,0,16.8,0,0,0,1,0
1,0,25.3,9.5,0,1,23.0,1,1,1,1,3
1,0,19.3,43.4,1,1,16.1,0,0,0,0,2
1,1,16.2,71.9,1,1,16.0,1,1,1,1,2
1,0,22.5,14.0,0,1,19.8,0,1,1,1,3
1,0,13.3,69.0,1,0,16.6,0,0,0,1,0
0,0,26.8,62.6,1,1,17.4,1,1,0,0,2
0,1,21.8,71.0,0,1,23.9,0,1,1,0,3
0,0,14.4,55.6,1,1,22.8,1,1,1,1,2
0,0,24.7,62.0,1,1,22.1,0,1,1,1,2
1,1,29.9,43.6,0,0,21.4,0,1,0,1,2
0,0,24.7,62.7,0,1,16.4,0,1,0,1,3
1,0,23.2,9.8,0,0,22.7,0,0,0,0,2
0,1,31.2,53.9,0,1,19.8,0,1,1,0,3
0,0,10.3,46.0,1,1,16.8,0,1,0,0,2
0,0,25.4,6.2,1,0,18.4,0,0,0,1,0
1,1,20.2,22.4,0,1,20.0,1,1,0,1,3
0,0,14.8,17.1,0,1,16.1,1,1,0,1,3
1,1,34.5,30.4,1,1,18.0,1,1,1,1,2
0,0,20.1,15.9,0,0,18.7,1,1,0,0,2
1,1,18.4,21.2,1,0,19.7,1,1,1,0,0
1,1,14.2,22.7,0,1,16.0,0,0,0,1,3
1,1,34.9,44.0,1,1,20.5,1,0,1,0,2
1,0,31.4,11.4,1,1,17.6,0,0,1,0,2
1,0,11.7,18.9,1,1,20.8,1,0,0,1,2
0,1,24.1,24.2,0,0,17.9,0,0,0,0,2
0,0,13.7,33.4,0,0,19.2,1,1,0,0,2
1,1,27.9,4.7,0,1,21.0,0,1,1,0,3
1,1,22.1,71.9,0,0,21.3,1,1,1,1,2
1,0,12.8,23.0,1,0,16.2,0,1,1,0,0
0,0,23.9,22.1,1,1,20.3,0,0,0,1,2
0,0,32.8,40.8,0,1,22.5,0,0,1,1,3
0,1,18.5,61.8,0,1,17.7,1,1,0,0,3
0,0,11.3,34.0,0,0,20.3,0,0,0,1,2
1,0,33.6,19.4,1,0,19.6,0,0,0,1,0
1,0,13.5,41.6,0,0,22.8,1,1,0,1,2
1,1,21.9,35.8,0,0,19.5,0,0,1,1,2
0,1,23.6,31.6,0,0,23.6,1,1,0,0,2
0,1,15.9,70.9,0,1,21.2,0,1,1,0,3
0,1,14.4,71.7,1,1,20.5,0,0,1,1,2
1,1,12.8,41.3,1,1,18.3,0,1,0,1,2
1,0,11.7,6.8,1,0,20.8,0,0,1,0,0
0,0,22.7,41.7,1,1,17.0,1,1,0,0,2
0,1,31.1,68.7,1,0,19.3,1,0,1,1,0
0,1,13.2,66.8,1,0,18.3,0,1,1,0,0
1,1,27.5,17.1,0,0,21.4,0,1,0,0,2
1,1,20.3,15.3,0,0,22.1,0,1,0,1,2
0,1,10.9,12.7,1,1,23.4,1,0,0,0,2
1,1,23.4,59.4,1,1,17.8,1,0,0,1,2
1,1,16.3,36.3,1,1,23.1,0,0,0,1,2
1,1,25.1,25.7,1,0,22.8,1,1,0,1,0
0,0,18.7,24.7,0,0,22.9,0,1,1,1,2
0,0,26.7,21.3,1,0,21.9,0,1,0,0,0
1,0,33.0,63.8,0,1,18.1,1,0,1,1,3
1,0,16.1,30.7,0,1,23.0,0,1,0,1,3
0,0,33.5,19.1,1,1,20.8,0,1,1,0,2
0,0,15.1,51.7,0,0,21.9,0,1,1,0,2
1,1,11.8,46.5,0,0,17.6,1,1,1,1,2
1,1,14.8,52.1,1,1,17.3,1,0,1,1,2
0,0,30.4,59.5,1,1,18.2,1,1,0,0,2
0,1,26.9,9.1,1,0,20.1,0,0,1,0,0
1,1,34.3,2.1,0,1,19.3,0,1,1,1,3
1,0,27.7,5.5,0,1,23.1,1,1,0,1,3
1,1,20.3,51.5,1,0,16.1,1,0,0,1,0
0,1,32.3,67.4,0,1,16.6,0,1,0,0,3
0,1,34.0,25.2,0,0,18.6,0,1,0,1,2
0,0,29.8,56.7,1,1,17.3,1,0,1,0,2
0,0,23.9,53.0,1,1,19.3,1,0,0,1,2
0,1,30.6,70.5,1,1,21.7,0,0,0,0,2
1,0,14.5,35.0,0,0,23.9,0,0,0,0,2
1,0,32.5,13.6,1,0,17.6,0,0,0,1,0
0,0,35.0,55.6,1,0,18.1,0,0,1,1,0
1,0,26.6,59.3,1,1,22.1,0,1,0,0,2
0,1,14.9,51.5,0,1,18.2,0,1,1,1,3
1,0,13.6,62.4,1,0,21.6,0,0,0,0,0
0,1,34.0,28.0,1,0,20.7,1,0,0,0,0
0,1,31.8,50.3,1,1,22.8,1,1,0,0,2
1,0,28.7,20.5,0,0,16.3,0,0,1,1,2
0,1,33.7,33.3,1,0,23.8,1,1,0,1,0
0,1,22.6,19.0,1,0,23.7,1,0,0,1,0
1,0,32.2,12.8,0,1,16.2,0,0,1,1,3
1,0,14.1,4.5,0,0,20.0,0,0,1,0,2
0,1,14.6,49.0,1,0,19.2,1,1,0,1,0
0,0,22.8,63.3,0,0,18.0,0,0,0,0,2
1,1,18.3,24.0,1,0,23.8,0,1,1,1,0
0,1,20.8,32.0,0,1,17.4,1,0,1,1,3
0,0,30.0,2.2,0,0,18.1,1,0,1,1,2
0,0,11.3,30.9,1,1,16.1,0,1,1,0,2
1,1,28.0,21.7,0,0,20.6,0,0,0,0,2
1,1,12.2,42.2,1,1,22.9,0,1,1,1,2
1,0,31.2,65.6,1,0,21.0,0,0,1,0,0
0,1,15.0,37.4,1,0,21.2,0,0,1,0,0
0,1,28.4,49.3,1,0,16.5,0,1,1,0,0
0,0,24.8,51.4,1,1,21.7,0,0,0,0,2
0,1,19.6,12.7,0,1,19.3,0,1,0,0,3
0,1,16.7,26.3,1,0,19.8,0,0,1,0,0
1,0,11.4,9.9,1,0,20.7,1,1,1,1,0
1,1,18.8,32.9,0,0,23.8,1,0,1,0,2
0,1,15.0,64.1,0,0,22.0,0,1,1,1,2
1,0,13.4,35.7,0,0,21.5,1,1,0,0,2
1,0,28.5,33.9,0,1,19.5,0,1,1,1,3
1,1,15.3,16.7,0,1,16.3,1,0,0,0,3
1,1,15.6,23.7,0,1,20.3,1,0,0,1,3
0,1,18.5,67.6,1,0,21.3,0,0,1,0,0
0,1,21.6,23.2,0,0,21.6,0,0,0,1,2
0,0,22.8,53.2,1,1,20.9,0,0,0,1,2
1,0,26.6,4.9,0,0,18.4,0,1,0,0,2
1,1,24.7,11.0,1,0,17.8,0,1,1,0,0
0,1,22.0,23.8,1,0,16.7,1,1,0,0,0
0,0,19.8,65.1,1,1,21.6,1,1,0,1,2
1,0,16.6,17.4,1,1,23.8,0,1,0,1,2
0,0,27.7,52.9,0,1,20.2,0,1,0,0,3
0,1,17.9,13.7,1,1,21.4,1,1,1,1,2
1,1,31.2,44.9,0,0,21.5,1,1,0,1,2
1,1,24.7,43.1,1,1,17.3,1,0,0,0,2
0,0,25.8,45.5,1,1,17.5,1,0,0,0,2
0,1,22.7,22.0,1,1,17.7,0,0,0,0,2
0,1,33.2,13.3,0,1,23.5,1,1,1,1,3
0,1,20.5,64.1,0,1,16.1,0,1,0,1,3
0,1,20.7,41.9,1,0,20.3,1,1,0,0,0
0,1,32.3,16.8,0,1,19.0,0,1,0,1,3
1,0,25.1,30.9,1,0,21.3,0,0,0,1,0
0,0,21.2,6.7,0,1,17.8,1,1,1,1,3
0,0,16.6,35.3,0,0,23.7,1,1,1,0,2
1,0,16.1,31.7,1,1,18.6,1,0,1,1,2
1,1,30.0,11.3,0,1,23.4,1,1,1,1,3
0,1,17.0,33.1,0,1,20.7,1,1,0,0,3
0,0,10.1,46.8,0,0,19.3,0,0,1,0,2
0,0,10.5,67.0,1,1,21.9,0,0,0,1,2
1,1,34.5,51.2,1,1,20.4,0,0,1,1,2
0,0,24.0,37.2,1,0,17.1,1,0,0,1,0
1,0,22.2,55.9,1,1,21.6,0,0,0,1,2
0,0,32.9,21.6,1,0,20.6,0,1,1,1,0
1,0,18.8,48.8,0,1,20.5,1,1,0,0,3
0,1,29.9,2.4,0,0,21.9,1,1,0,1,2
0,0,28.0,7.1,1,0,21.2,0,0,1,0,0
0,1,21.9,45.7,0,0,18.9,0,1,0,1,2
1,1,29.4,15.5,0,1,18.5,0,0,1,1,3
1,0,34.1,50.2,0,1,18.0,1,0,0,0,3
0,1,15.0,46.6,1,1,20.6,1,0,1,1,2
1,0,10.4,6.5,1,1,18.4,0,0,0,1,2
1,0,30.5,29.5,0,0,17.0,1,1,1,0,2
1,1,20.1,44.9,1,0,22.3,0,1,0,1,0
1,1,23.6,51.9,1,1,17.7,1,1,0,1,2
0,0,15.6,59.1,1,0,17.3,0,1,1,0,0
0,1,31.0,25.1,1,0,22.8,0,1,0,1,0
1,1,28.0,60.6,1,0,21.6,1,1,0,1,0
1,0,33.8,26.8,0,0,22.1,1,0,0,1,2
1,1,21.9,2.5,1,1,18.8,1,0,0,0,2
1,1,34.4,44.7,1,0,20.9,0,1,0,1,0
1,1,22.8,18.9,0,1,23.5,1,1,0,1,3
0,0,25.5,10.7,0,1,18.3,0,1,1,1,3
0,0,26.9,20.1,0,0,16.6,0,0,0,0,2
1,0,22.2,60.0,1,0,17.4,0,1,0,0,0
0,1,24.1,66.0,0,0,23.2,1,0,1,0,2
1,0,15.6,69.3,1,0,18.3,1,0,1,1,0
0,1,19.1,23.2,0,1,19.9,0,1,1,0,3
1,0,27.5,33.9,1,1,20.3,1,0,1,0,2
0,0,11.0,58.2,0,1,23.7,1,0,1,1,3
0,0,27.5,24.3,0,0,18.4,1,1,1,0,2
1,1,17.6,29.0,1,1,20.2,0,1,1,0,2
0,0,16.8,18.6,0,1,23.7,0,0,0,1,3
0,0,27.3,42.1,0,0,17.6,1,1,1,1,2
1,1,15.4,48.1,1,1,20.8,1,0,1,0,2
0,1,34.0,24.3,0,0,16.5,1,0,1,1,2
1,1,34.8,3.7,0,1,18.1,1,0,0,1,3
0,1,21.5,53.5,0,1,16.6,0,0,1,0,3
1,0,20.0,45.2,1,1,18.6,0,0,0,0,2
0,0,12.0,17.3,0,0,17.7,1,1,1,0,2
1,0,29.5,24.0,1,0,22.4,1,0,1,1,0
0,0,14.1,69.0,0,1,19.7,0,1,1,0,3
1,1,33.3,46.1,1,0,19.2,0,1,1,1,0
0,0,34.8,43.7,0,1,21.5,0,1,1,1,3
1,1,13.1,46.8,0,1,23.6,1,1,1,0,3
1,0,27.1,68.8,0,0,18.4,0,0,0,1,2
0,0,21.6,25.8,1,0,16.5,1,1,0,0,0
0,1,23.5,21.7,1,0,16.9,0,1,1,0,0
1,0,14.5,28.4,1,0,22.9,0,1,0,0,0
1,0,28.1,58.1,0,1,22.8,0,1,0,0,3
1,0,14.2,10.5,0,0,19.8,0,0,1,1,2
1,1,32.1,16.5,0,1,17.2,1,0,1,1,3
0,1,21.3,18.0,0,1,20.2,1,0,1,1,3
1,0,25.9,46.5,0,0,21.3,1,0,1,0,2
1,1,33.0,46.9,1,0,18.7,1,0,0,1,0
1,1,28.4,28.0,0,1,16.7,0,1,1,0,3
0,1,23.5,21.3,0,0,18.6,0,0,1,1,2
0,1,20.1,54.8,1,0,21.5,1,0,1,0,0
0,1,21.6,4.2,0,0,23.8,1,0,0,0,2
1,1,18.5,53.7,0,1,17.5,1,0,1,1,3
0,0,33.7,16.7,1,1,23.3,1,0,1,1,2
1,1,16.3,65.2,1,1,19.7,0,1,1,0,2
1,1,20.2,31.0,1,1,21.3,0,1,1,0,2
0,1,29.5,47.0,1,0,22.9,0,0,0,1,0
0,1,19.1,10.5,0,1,20.5,0,1,1,0,3
0,1,32.2,19.8,1,1,16.5,1,1,0,0,2
1,1,16.1,51.0,1,1,18.1,0,0,0,0,2
1,1,10.8,40.5,0,1,22.4,0,1,0,0,3
0,0,25.7,55.9,1,0,20.4,1,1,0,0,0
0,0,22.7,41.4,0,1,18.6,0,1,0,1,3
0,1,33.3,41.9,1,1,20.7,0,1,0,0,2
1,0,20.6,62.1,0,0,18.1,1,0,0,0,2
1,1,13.4,31.7,1,0,17.9,1,0,0,1,0
0,0,18.2,64.7,1,1,22.6,1,0,1,0,2
0,0,19.8,28.1,1,1,19.2,0,1,1,1,2
0,1,24.6,25.0,0,1,18.2,1,1,1,0,3
1,1,16.9,56.6,0,1,19.3,0,0,1,1,3
1,1,23.8,2.8,1,0,23.4,1,1,0,1,0
0,0,32.7,14.1,0,1,17.4,1,0,1,1,3
1,1,20.6,7.0,0,0,17.5,0,0,1,1,2
0,0,26.3,37.8,1,1,18.8,0,0,0,1,2
1,1,15.7,46.0,0,1,16.5,1,0,0,1,3
0,0,30.0,2.7,0,1,16.6,0,0,1,1,3
1,0,16.7,13.3,0,1,16.1,1,1,1,0,3
0,1,24.5,23.2,1,1,17.2,1,0,0,0,2
1,1,17.5,22.6,0,0,21.1,0,0,0,0,2
1,1,11.7,8.8,0,1,17.6,1,0,0,1,3
0,0,18.0,14.1,1,1,19.0,0,1,1,0,2
1,1,15.3,61.3,0,0,21.6,0,1,0,0,2
1,0,32.3,51.0,1,0,16.3,0,1,0,0,0
0,1,16.7,22.7,1,1,17.7,0,0,0,1,2
0,1,34.4,20.4,0,1,24.0,1,0,0,0,3
1,1,22.3,7.6,1,0,20.8,0,0,1,0,0
0,0,15.5,26.4,0,0,21.3,1,1,0,1,2
0,1,19.8,29.9,1,1,20.1,0,0,0,1,2
1,1,14.6,65.3,1,0,23.7,1,1,1,1,0
1,0,30.8,54.0,0,1,17.2,1,0,1,1,3
0,1,13.0,35.5,0,1,16.5,0,1,1,1,3
0,0,31.8,11.4,0,0,22.5,0,0,0,1,2
1,1,11.1,47.9,1,1,16.0,1,1,1,1,2
0,0,17.5,67.5,0,0,20.5,1,0,0,1,2
0,0,13.5,7.5,0,0,16.0,0,0,1,1,2
0,0,27.1,61.4,1,1,18.8,1,1,0,0,2
0,0,22.8,14.6,1,1,21.2,1,1,0,0,2
1,0,33.5,51.1,1,1,20.4,0,1,1,0,2
0,0,19.2,14.9,1,1,20.5,1,0,1,1,2
0,0,11.0,44.0,0,1,17.3,0,1,0,1,3
1,0,29.0,18.6,0,1,18.4,1,0,1,0,3
1,0,24.5,39.9,0,0,21.7,1,1,0,1,2
1,0,30.7,44.0,1,0,16.2,0,1,0,1,0
1,1,20.7,45.3,1,1,20.8,0,1,0,1,2
0,0,28.5,49.8,1,0,20.1,0,0,0,0,0
0,1,14.3,6.8,1,1,18.8,1,1,1,1,2
0,1,35.0,51.2,0,1,18.7,0,1,0,1,3
1,0,14.3,12.8,1,0,22.4,1,0,1,0,0
0,1,30.7,49.4,1,1,19.1,1,0,0,1,2
1,1,15.3,10.7,1,0,16.6,0,1,0,0,0
0,1,29.6,35.6,0,0,23.7,0,0,0,0,2
1,0,31.5,29.1,0,0,17.0,1,0,0,0,2
1,0,31.9,69.7,0,0,22.4,1,1,1,0,2
1,1,21.9,46.2,0,0,16.1,0,1,1,0,2
1,1,20.7,8.2,1,0,18.9,0,0,1,1,0
0,0,30.8,51.1,1,0,20.1,1,1,0,1,0
0,0,24.5,15.6,1,0,16.2,1,0,0,0,0
0,0,25.5,22.0,1,0,21.9,1,0,1,0,0
0,0,15.9,28.5,0,1,18.1,0,0,1,0,3
1,0,21.2,56.3,1,1,20.3,1,0,1,1,2
1,0,19.2,68.1,1,0,22.3,0,1,1,0,0
1,1,26.6,66.7,0,0,20.7,1,0,1,0,2
0,1,14.9,13.9,0,1,19.6,1,1,1,0,3
0,1,20.1,6.2,1,0,18.7,0,0,0,1,0
0,1,31.2,60.0,1,1,16.4,0,1,1,1,2
0,1,23.7,22.2,0,0,23.3,0,0,1,0,2
1,0,32.4,42.8,0,0,20.7,0,1,1,1,2
0,1,15.8,70.5,1,1,21.1,0,1,0,1,2
0,1,21.0,15.0,1,1,19.5,1,1,0,1,2
1,0,22.5,28.2,1,0,19.0,0,1,1,1,0
0,1,20.0,62.7,0,0,16.4,0,0,1,1,2
1,0,27.1,47.5,0,1,17.4,1,0,1,1,3
0,0,13.7,67.6,0,0,19.4,1,0,0,1,2
1,0,23.0,46.2,1,0,17.9,1,0,0,1,0
1,1,13.5,23.2,1,0,16.4,1,1,0,1,0
0,0,25.7,58.4,1,0,20.4,1,0,0,1,0
0,0,30.8,55.1,0,1,19.7,0,0,0,0,3
0,1,10.5,67.4,1,0,19.4,1,1,1,0,0
1,0,21.4,35.3,0,0,22.3,0,1,1,1,2
1,0,22.3,37.2,1,0,20.8,0,1,0,0,0
0,1,28.0,24.7,0,1,16.0,0,0,1,0,3
1,0,11.9,20.8,1,1,22.1,0,0,0,0,2
0,0,20.2,71.8,1,0,19.9,0,1,0,0,0
1,0,29.6,70.4,1,0,20.1,0,1,1,0,0
1,1,23.3,39.1,0,0,23.1,0,0,1,1,2
