temperatura_armazenamento_c,umidade_relativa_ambiente_pct,tempo_armazenado_dias,bombonas_integra_limpa,lacres_integro,segregacao_de_produtos_quimicos,piso_limpo_seco,PEPS_FEFO_aplicado,lote_identificado,probabilidade
14.6,31.0,221.0,1,1,1,0,0,0,0
26.3,76.0,318.0,1,0,0,1,1,1,3
15.0,49.0,17.0,0,0,1,1,0,1,0
15.7,66.0,272.0,0,0,0,0,0,1,3
15.0,58.0,39.0,0,0,1,1,1,0,0
32.1,46.0,274.0,1,0,0,1,1,0,3
27.6,54.0,342.0,0,1,0,0,0,1,3
19.6,57.0,205.0,1,0,0,0,0,1,3
33.5,50.0,181.0,0,0,0,0,0,1,3
25.6,38.0,243.0,1,1,0,0,0,0,3
13.2,45.0,64.0,1,1,0,1,1,0,3
22.4,76.0,309.0,1,0,0,1,1,0,3
19.4,38.0,36.0,1,1,0,1,0,1,3
33.1,73.0,23.0,1,1,1,1,1,1,0
26.8,61.0,69.0,1,0,0,0,1,0,3
19.9,44.0,271.0,0,0,0,1,0,1,3
26.8,83.0,304.0,0,0,1,1,1,1,0
28.9,32.0,64.0,1,1,1,1,0,1,0
17.9,88.0,193.0,0,0,0,0,1,1,3
14.8,85.0,158.0,0,0,0,1,0,1,3
14.1,51.0,333.0,1,0,0,0,1,0,3
11.4,45.0,75.0,0,0,0,0,1,1,3
34.2,83.0,70.0,0,1,1,1,0,0,0
31.1,36.0,29.0,0,0,0,1,0,0,3
14.7,86.0,27.0,0,1,0,0,0,0,3
19.9,31.0,111.0,1,1,0,1,0,1,3
21.7,85.0,186.0,1,1,1,1,1,0,0
17.9,45.0,2.0,1,0,0,1,1,0,3
26.6,61.0,297.0,0,1,1,1,1,0,0
13.3,81.0,221.0,0,1,0,0,1,0,3
15.3,54.0,236.0,1,0,0,0,0,0,3
10.7,86.0,362.0,1,1,1,0,1,0,0
17.8,63.0,124.0,1,0,1,1,0,1,0
28.5,89.0,276.0,1,0,0,0,1,1,3
28.8,66.0,229.0,1,1,0,0,0,1,3
26.1,51.0,25.0,1,0,1,0,1,0,0
28.7,71.0,343.0,1,1,1,1,0,1,0
33.9,87.0,322.0,0,0,1,0,1,1,0
26.1,41.0,275.0,0,1,0,0,0,0,3
29.5,51.0,16.0,0,1,0,1,1,0,3
25.9,36.0,304.0,0,1,1,0,1,1,0
30.5,53.0,139.0,1,0,1,1,1,0,0
24.7,42.0,12.0,1,1,0,1,0,1,3
15.4,50.0,288.0,1,1,0,1,0,1,3
29.3,68.0,345.0,1,0,0,1,0,1,3
31.6,65.0,203.0,0,1,1,1,1,1,0
30.9,62.0,119.0,0,0,0,1,0,1,3
35.0,87.0,84.0,0,0,1,1,1,0,0
28.7,30.0,38.0,0,0,1,0,1,0,0
25.0,82.0,3.0,0,0,0,0,1,1,3
22.9,62.0,100.0,1,0,0,1,1,1,3
11.5,47.0,201.0,1,0,0,0,0,1,3
10.8,76.0,174.0,0,0,1,1,0,0,0
26.0,82.0,118.0,1,0,0,1,0,1,3
28.6,48.0,115.0,1,1,0,0,1,1,3
18.5,55.0,328.0,0,0,0,1,1,1,3
35.0,50.0,211.0,0,0,1,1,0,1,0
33.0,66.0,320.0,0,0,0,0,0,1,3
33.8,41.0,63.0,0,1,0,1,1,0,3
21.7,68.0,147.0,0,1,0,0,0,1,3
21.9,40.0,354.0,1,1,0,1,1,0,3
10.4,47.0,360.0,0,1,0,1,1,0,3
12.4,48.0,251.0,1,0,0,1,1,0,3
26.1,64.0,55.0,1,1,0,0,0,1,3
26.4,46.0,309.0,0,0,1,1,0,1,0
26.7,45.0,359.0,0,1,1,0,0,0,0
25.1,39.0,157.0,1,1,1,0,1,1,0
12.7,56.0,196.0,0,1,0,1,1,0,3
19.8,63.0,80.0,1,1,0,0,0,1,3
15.7,38.0,161.0,1,1,0,0,1,1,3
27.2,75.0,339.0,1,1,0,1,0,1,3
15.1,32.0,310.0,0,1,1,0,1,1,0
11.9,50.0,46.0,1,0,0,0,0,1,3
19.8,83.0,302.0,1,1,0,0,1,1,3
10.1,74.0,192.0,1,0,1,0,1,1,0
15.8,71.0,230.0,0,1,1,0,0,1,0
34.2,89.0,326.0,0,1,0,1,0,0,3
19.0,34.0,150.0,1,1,0,1,0,1,3
10.4,46.0,167.0,1,0,1,1,0,0,0
27.9,78.0,203.0,1,0,0,0,0,0,3
19.2,70.0,222.0,0,0,0,1,1,0,3
10.7,46.0,293.0,0,1,1,0,1,1,0
34.4,38.0,25.0,0,1,0,0,0,0,3
29.5,34.0,256.0,0,1,1,1,1,1,0
17.5,55.0,350.0,1,1,0,0,1,0,3
32.4,47.0,235.0,0,0,1,0,1,1,0
23.4,45.0,245.0,0,1,1,1,1,0,0
21.8,33.0,360.0,0,1,0,1,1,0,3
30.4,75.0,200.0,0,0,1,0,0,0,0
29.5,55.0,236.0,0,1,0,1,0,1,3
24.9,89.0,273.0,0,0,0,0,1,0,3
25.3,67.0,344.0,1,0,1,0,1,0,0
22.9,36.0,193.0,0,1,1,1,1,1,0
27.5,70.0,230.0,0,0,0,0,0,1,3
18.9,73.0,31.0,0,1,0,1,1,1,3
22.9,79.0,346.0,0,1,0,1,0,0,3
29.4,41.0,55.0,1,1,0,0,1,0,3
25.8,37.0,21.0,1,1,1,0,0,0,0
30.1,51.0,312.0,1,1,0,1,1,0,3
28.9,63.0,187.0,0,0,0,0,0,0,3
27.0,46.0,298.0,0,1,0,0,1,0,3
11.7,89.0,197.0,1,1,1,0,0,1,0
31.9,59.0,30.0,1,0,0,1,1,0,3
31.9,48.0,339.0,0,1,1,1,0,1,0
31.2,55.0,233.0,1,1,0,1,1,1,3
15.1,56.0,234.0,0,0,1,1,1,0,0
14.1,70.0,25.0,1,1,1,0,0,0,0
34.3,65.0,234.0,1,1,1,0,0,0,0
12.7,34.0,73.0,1,1,1,0,1,0,0
29.6,88.0,92.0,1,1,0,0,1,1,3
30.2,76.0,7.0,1,0,1,1,1,1,0
33.3,41.0,24.0,0,1,1,1,0,0,0
31.1,33.0,105.0,0,0,0,0,0,0,3
26.8,42.0,66.0,0,1,0,1,1,0,3
19.7,85.0,80.0,0,0,0,0,0,0,3
16.4,60.0,114.0,0,1,1,0,1,0,0
33.8,85.0,37.0,1,0,1,0,0,0,0
15.9,42.0,189.0,0,0,0,1,0,0,3
23.7,43.0,285.0,0,0,0,1,1,1,3
11.3,70.0,41.0,0,0,0,1,0,0,3
33.4,56.0,322.0,1,1,0,1,0,0,3
14.8,74.0,291.0,1,0,0,0,0,1,3
15.6,45.0,209.0,0,0,1,0,0,1,0
33.9,47.0,104.0,1,1,1,0,0,0,0
20.0,41.0,52.0,0,0,1,1,0,0,0
24.1,49.0,195.0,0,1,0,0,0,0,3
22.4,44.0,157.0,1,1,1,1,0,0,0
22.6,83.0,223.0,1,0,1,1,1,1,0
26.0,75.0,156.0,1,1,0,1,1,0,3
34.0,32.0,185.0,0,1,0,0,1,1,3
10.7,32.0,167.0,0,0,1,1,0,0,0
11.1,74.0,11.0,1,0,1,1,0,0,0
21.7,66.0,289.0,1,0,1,1,1,0,0
30.1,82.0,55.0,0,0,1,0,1,0,0
21.2,53.0,236.0,1,1,0,1,1,0,3
21.3,58.0,205.0,0,0,1,1,0,1,0
20.9,31.0,46.0,0,1,1,1,1,1,0
19.0,82.0,163.0,1,1,0,0,1,0,3
10.8,33.0,330.0,1,1,0,0,0,0,3
12.7,74.0,45.0,1,0,1,1,1,0,0
31.4,76.0,227.0,1,1,0,1,1,1,3
34.9,36.0,31.0,1,0,1,1,0,1,0
12.0,86.0,126.0,1,0,1,1,0,0,0
23.8,77.0,351.0,0,0,1,1,1,1,0
33.0,76.0,72.0,0,0,1,0,0,0,0
27.8,34.0,135.0,0,0,0,1,1,1,3
20.1,38.0,331.0,1,1,1,1,0,1,0
27.3,40.0,46.0,0,0,0,1,1,0,3
13.0,36.0,2.0,0,0,1,0,0,1,0
18.0,56.0,162.0,0,1,1,0,1,1,0
21.4,44.0,263.0,1,1,1,0,1,0,0
14.4,47.0,60.0,0,1,1,1,1,0,0
20.4,54.0,299.0,1,1,1,0,1,0,0
34.9,34.0,106.0,1,0,1,0,1,0,0
15.5,86.0,220.0,0,1,1,0,0,0,0
13.2,54.0,184.0,0,1,1,1,1,1,0
14.5,84.0,6.0,0,1,0,1,0,1,3
23.3,79.0,142.0,0,1,0,1,1,0,3
15.1,33.0,44.0,0,1,0,0,0,0,3
11.0,44.0,45.0,0,0,0,0,1,1,3
10.4,69.0,224.0,1,0,1,0,0,0,0
24.8,72.0,150.0,0,0,0,0,1,1,3
34.3,45.0,259.0,0,0,1,1,0,0,0
14.1,72.0,345.0,0,1,1,0,1,1,0
16.8,80.0,3.0,1,1,0,0,0,1,3
29.0,38.0,163.0,1,0,1,1,1,0,0
28.1,86.0,276.0,1,0,1,0,0,1,0
20.9,36.0,224.0,1,0,1,0,0,1,0
25.7,42.0,295.0,1,1,1,0,1,0,0
28.4,47.0,47.0,0,0,1,0,1,0,0
17.1,49.0,190.0,0,1,0,0,0,0,3
12.3,50.0,183.0,0,1,0,0,0,1,3
12.6,64.0,330.0,0,0,0,0,1,0,3
32.0,79.0,89.0,0,0,1,0,0,1,0
12.1,77.0,55.0,0,0,1,0,1,1,0
25.1,89.0,172.0,1,0,0,0,0,0,3
12.4,63.0,171.0,0,1,0,0,1,1,3
34.9,40.0,78.0,1,0,0,0,0,1,3
23.0,38.0,136.0,0,1,1,1,1,1,0
14.3,69.0,351.0,1,0,1,1,1,1,0
28.0,88.0,291.0,0,1,1,1,0,0,0
16.0,54.0,297.0,0,0,0,0,0,0,3
21.3,82.0,35.0,1,1,0,1,1,0,3
20.8,36.0,278.0,1,1,0,0,0,1,3
23.4,56.0,159.0,1,1,1,1,0,0,0
19.2,75.0,254.0,0,1,0,1,1,1,3
15.9,40.0,29.0,1,1,1,1,0,1,0
13.5,30.0,332.0,0,0,0,0,1,1,3
25.2,89.0,15.0,0,0,0,0,0,0,3
12.6,52.0,67.0,0,0,1,0,1,1,0
10.5,63.0,12.0,1,1,1,1,0,0,0
17.7,75.0,108.0,1,0,1,1,0,0,0
27.4,90.0,166.0,0,1,0,1,1,1,3
30.5,54.0,31.0,0,0,0,1,1,0,3
10.0,35.0,197.0,1,0,1,1,1,1,0
23.5,89.0,311.0,0,1,1,1,0,1,0
32.6,77.0,188.0,0,1,1,1,1,1,0
29.0,62.0,184.0,1,0,1,0,1,1,0
28.9,63.0,314.0,0,0,0,0,1,0,3
28.2,46.0,157.0,0,0,0,0,0,0,3
15.7,85.0,188.0,0,1,1,0,1,1,0
14.9,51.0,148.0,1,1,1,0,1,0,0
19.7,66.0,162.0,1,0,1,1,1,1,0
25.6,56.0,83.0,1,0,1,1,1,1,0
34.9,41.0,246.0,0,1,1,0,1,0,0
18.3,65.0,275.0,1,0,1,1,1,0,0
26.8,72.0,328.0,0,0,1,1,1,0,0
16.7,55.0,234.0,1,0,1,0,0,1,0
18.6,87.0,175.0,1,0,0,0,1,1,3
27.0,67.0,99.0,0,1,0,0,1,0,3
23.7,66.0,31.0,0,1,0,1,1,1,3
34.4,31.0,160.0,1,0,0,0,1,1,3
19.0,53.0,108.0,1,0,0,0,1,0,3
17.1,58.0,204.0,1,1,0,0,1,1,3
33.9,69.0,259.0,0,1,0,1,0,0,3
29.1,70.0,176.0,0,1,1,1,1,1,0
25.7,69.0,172.0,1,1,0,1,1,1,3
10.6,56.0,208.0,1,1,1,1,0,1,0
34.4,87.0,265.0,0,1,0,0,0,1,3
31.7,35.0,281.0,0,0,0,0,1,0,3
22.9,75.0,102.0,0,0,1,1,0,0,0
11.9,32.0,67.0,0,0,0,0,0,0,3
19.9,59.0,239.0,1,1,1,1,1,0,0
17.6,62.0,113.0,0,1,0,0,0,1,3
11.9,66.0,185.0,0,1,0,0,0,1,3
19.0,81.0,11.0,0,1,1,0,0,1,0
26.2,35.0,135.0,1,1,1,1,0,0,0
25.7,31.0,27.0,1,0,0,1,1,0,3
17.1,77.0,319.0,0,0,0,1,1,0,3
20.8,65.0,336.0,0,1,1,1,0,1,0
13.6,77.0,158.0,0,1,0,1,0,1,3
12.3,56.0,250.0,1,1,0,0,0,0,3
14.9,58.0,63.0,1,0,0,0,0,0,3
17.3,83.0,24.0,0,1,0,0,0,0,3
30.1,78.0,264.0,1,1,0,0,0,1,3
31.0,49.0,217.0,1,0,0,0,1,0,3
17.5,49.0,211.0,0,0,1,1,0,0,0
11.2,42.0,163.0,1,1,0,1,0,1,3
12.1,43.0,211.0,1,1,1,1,0,1,0
28.2,36.0,144.0,1,0,0,0,1,1,3
18.7,81.0,151.0,0,1,1,1,0,0,0
15.6,71.0,247.0,0,1,1,0,1,1,0
16.9,42.0,352.0,0,1,0,1,1,0,3
24.4,54.0,230.0,0,1,0,0,1,1,3
12.7,33.0,196.0,1,1,0,0,1,1,3
30.9,40.0,341.0,0,0,1,0,0,1,0
32.3,83.0,357.0,0,0,0,1,0,0,3
19.3,41.0,69.0,0,0,0,0,0,1,3
24.2,44.0,31.0,0,0,1,0,1,0,0
14.5,59.0,93.0,0,0,0,0,1,0,3
30.8,46.0,160.0,1,0,0,1,1,1,3
11.6,68.0,135.0,0,1,1,1,0,0,0
28.7,59.0,218.0,0,1,0,1,1,0,3
34.2,73.0,45.0,1,1,1,1,0,0,0
27.8,47.0,198.0,0,1,1,1,0,0,0
28.3,88.0,223.0,1,1,1,1,1,0,0
20.8,81.0,52.0,1,0,1,0,0,1,0
25.7,85.0,117.0,0,0,1,0,1,1,0
18.7,85.0,198.0,0,1,0,1,1,1,3
25.1,65.0,113.0,1,1,0,0,0,0,3
14.0,53.0,181.0,0,1,0,0,1,0,3
14.9,82.0,353.0,0,0,0,1,0,0,3
28.3,65.0,188.0,1,0,1,1,1,0,0
19.2,86.0,72.0,0,1,1,0,0,1,0
24.9,88.0,249.0,0,1,0,1,0,0,3
19.1,85.0,73.0,0,1,1,0,1,0,0
15.0,55.0,309.0,0,0,0,1,0,1,3
23.8,68.0,79.0,1,1,1,1,0,1,0
34.1,84.0,252.0,1,0,1,1,1,0,0
15.3,57.0,318.0,1,0,0,1,0,0,3
18.6,82.0,343.0,0,0,1,1,1,1,0
22.3,69.0,172.0,1,1,1,1,1,0,0
19.9,33.0,288.0,1,0,0,0,1,0,3
16.2,36.0,247.0,1,0,1,1,0,0,0
30.0,81.0,335.0,1,1,0,0,1,0,3
18.0,86.0,65.0,0,0,1,1,0,0,0
29.9,59.0,172.0,0,0,0,0,0,0,3
31.8,77.0,346.0,1,0,1,1,1,1,0
17.7,63.0,4.0,0,0,0,0,0,1,3
23.8,69.0,152.0,1,1,0,1,1,1,3
34.6,42.0,111.0,1,1,0,1,1,1,3
16.4,77.0,352.0,0,0,0,0,1,0,3
26.1,65.0,115.0,0,0,1,0,0,1,0
24.7,74.0,270.0,0,0,1,0,1,0,0
26.6,62.0,312.0,0,0,0,1,1,0,3
33.5,80.0,134.0,0,0,0,1,1,0,3
29.3,78.0,68.0,0,0,0,1,1,0,3
31.8,63.0,262.0,1,1,0,0,1,0,3
32.9,87.0,353.0,1,1,1,1,0,1,0
10.7,71.0,313.0,0,0,0,1,0,0,3
34.7,83.0,95.0,1,0,1,0,1,1,0
10.4,52.0,87.0,0,1,0,0,1,0,3
25.6,85.0,330.0,1,1,1,0,1,1,0
15.1,88.0,262.0,1,0,1,1,0,1,0
33.8,71.0,149.0,0,1,1,0,0,1,0
19.1,57.0,279.0,1,0,1,0,1,0,0
18.6,90.0,277.0,1,0,0,0,0,1,3
21.1,69.0,230.0,1,1,1,0,0,1,0
22.6,46.0,77.0,1,1,1,0,0,1,0
26.7,63.0,340.0,1,0,0,1,0,0,3
19.9,59.0,362.0,0,1,0,1,0,0,3
13.3,44.0,312.0,1,0,0,1,0,1,3
15.4,39.0,362.0,1,1,1,1,0,1,0
10.5,49.0,278.0,1,0,1,1,0,1,0
15.5,42.0,203.0,0,1,1,1,0,0,0
27.6,79.0,56.0,0,1,1,1,1,0,0
30.6,82.0,243.0,0,0,0,0,1,0,3
34.0,58.0,301.0,0,1,0,0,0,0,3
24.3,56.0,317.0,1,0,1,1,1,1,0
21.8,78.0,360.0,0,1,0,1,0,1,3
17.1,64.0,165.0,0,1,0,1,1,0,3
10.8,75.0,153.0,0,1,0,1,0,0,3
34.0,85.0,36.0,0,1,0,0,1,0,3
26.0,48.0,141.0,0,1,0,0,0,1,3
20.0,40.0,182.0,1,1,0,0,1,0,3
19.8,59.0,193.0,1,0,0,1,0,1,3
22.6,54.0,327.0,0,0,1,1,1,0,0
30.5,41.0,287.0,1,1,1,1,1,1,0
31.9,72.0,69.0,1,0,0,0,0,1,3
16.4,55.0,21.0,1,0,0,1,0,0,3
27.2,31.0,329.0,1,1,0,1,0,1,3
12.9,67.0,336.0,0,0,1,0,1,0,0
21.5,64.0,14.0,0,1,1,1,1,0,0
19.3,38.0,46.0,0,0,0,1,1,0,3
32.1,76.0,23.0,1,1,1,0,1,1,0
24.1,57.0,64.0,0,0,1,0,0,0,0
26.8,77.0,354.0,0,0,0,1,1,1,3
27.1,81.0,18.0,1,0,0,1,0,0,3
28.2,82.0,96.0,0,1,1,1,0,0,0
17.3,53.0,244.0,0,1,1,1,0,0,0
33.8,35.0,179.0,0,1,0,0,0,1,3
32.3,37.0,257.0,0,0,1,1,1,0,0
29.4,87.0,176.0,0,0,1,0,0,1,0
16.8,75.0,89.0,0,0,1,1,1,0,0
18.1,89.0,53.0,1,1,1,1,1,1,0
27.7,61.0,56.0,1,1,0,1,0,0,3
34.5,76.0,284.0,1,0,0,1,0,0,3
22.6,37.0,163.0,1,0,1,1,1,0,0
11.5,33.0,48.0,0,1,0,0,1,1,3
26.6,63.0,253.0,0,0,1,1,0,0,0
21.5,88.0,314.0,0,1,0,0,1,0,3
26.6,88.0,258.0,1,0,0,1,0,0,3
22.2,49.0,120.0,0,1,1,1,0,1,0
28.4,63.0,83.0,0,1,0,1,0,1,3
25.9,47.0,9.0,1,1,0,0,1,0,3
30.4,34.0,303.0,1,0,0,0,0,1,3
10.8,49.0,158.0,1,0,0,1,0,1,3
33.9,33.0,187.0,1,1,0,0,0,1,3
31.9,64.0,40.0,0,0,1,0,0,0,0
10.8,69.0,168.0,1,0,1,1,1,0,0
23.4,47.0,248.0,0,0,1,1,1,0,0
34.0,48.0,63.0,1,1,1,1,1,0,0
22.6,85.0,51.0,0,1,0,0,0,0,3
30.1,41.0,113.0,1,0,1,1,0,0,0
27.7,67.0,146.0,1,1,0,1,1,0,3
29.9,40.0,286.0,1,1,0,0,0,0,3
15.3,82.0,314.0,1,0,0,0,0,1,3
17.9,79.0,195.0,0,1,1,0,1,0,0
24.3,61.0,65.0,1,1,0,1,1,1,3
29.2,76.0,226.0,1,0,1,0,1,0,0
15.8,81.0,310.0,0,0,1,0,0,0,0
34.4,46.0,263.0,1,1,0,0,0,0,3
34.8,55.0,193.0,0,1,1,1,1,1,0
25.5,89.0,81.0,0,1,1,1,0,0,0
31.2,77.0,79.0,0,1,0,0,1,0,3
30.5,82.0,218.0,1,1,0,1,0,1,3
10.4,75.0,213.0,0,0,1,0,1,1,0
33.3,72.0,114.0,1,0,1,1,1,0,0
10.8,37.0,120.0,1,0,1,0,1,1,0
18.4,45.0,11.0,1,1,1,0,1,0,0
30.5,81.0,185.0,0,0,1,1,0,0,0
34.3,54.0,70.0,0,0,0,0,0,1,3
13.4,79.0,248.0,1,1,0,1,1,0,3
10.8,55.0,150.0,1,1,1,1,1,1,0
14.1,40.0,206.0,0,0,1,0,1,1,0
17.4,32.0,246.0,1,1,1,0,1,0,0
27.8,34.0,72.0,1,1,0,1,1,0,3
29.2,66.0,343.0,1,1,1,0,1,0,0
11.4,62.0,273.0,0,0,0,0,0,0,3
24.9,74.0,250.0,1,1,1,1,1,1,0
12.8,48.0,348.0,0,0,0,0,0,1,3
14.5,57.0,43.0,1,1,0,0,1,1,3
14.5,85.0,341.0,0,1,1,1,1,0,0
32.6,61.0,158.0,0,0,0,0,0,0,3
24.8,50.0,108.0,0,1,1,1,1,0,0
26.5,38.0,350.0,0,1,1,1,1,0,0
22.4,47.0,173.0,1,1,1,1,1,0,0
12.1,69.0,282.0,0,1,1,1,0,1,0
33.1,35.0,186.0,0,0,1,1,0,1,0
34.8,71.0,37.0,1,0,0,1,0,1,3
17.4,80.0,294.0,1,1,0,1,1,0,3
19.8,46.0,51.0,1,1,0,0,0,1,3
21.0,75.0,56.0,0,1,1,1,1,0,0
27.1,34.0,176.0,0,0,0,0,0,0,3
12.2,88.0,37.0,0,0,0,1,1,1,3
26.2,58.0,137.0,1,0,0,1,1,0,3
21.9,66.0,300.0,1,1,1,0,0,1,0
19.1,44.0,159.0,0,1,1,1,0,0,0
12.9,36.0,32.0,0,1,1,1,0,1,0
24.2,59.0,22.0,1,1,1,1,0,0,0
29.1,83.0,294.0,0,0,0,1,1,0,3
18.6,34.0,172.0,1,0,0,0,0,0,3
11.6,44.0,330.0,1,1,1,0,1,0,0
